veteran_status_persons,total,population,start_date,end_date,question,household_type,count
Chronically Homeless Veteran,16,all_persons,2019-10-01,2019-10-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2019-10-01,2019-10-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,28,all_persons,2019-10-01,2019-10-31,Q25a,without_children,23
Non-Chronically Homeless Veteran,28,all_persons,2019-10-01,2019-10-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,28,all_persons,2019-10-01,2019-10-31,Q25a,unknown_household_type,1
Not a Veteran,795,all_persons,2019-10-01,2019-10-31,Q25a,without_children,594
Not a Veteran,795,all_persons,2019-10-01,2019-10-31,Q25a,with_children_and_adults,197
Not a Veteran,795,all_persons,2019-10-01,2019-10-31,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,0,all_persons,2019-10-01,2019-10-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-10-01,2019-10-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-10-01,2019-10-31,Q25a,unknown_household_type,0
Data Not Collected,5,all_persons,2019-10-01,2019-10-31,Q25a,without_children,2
Data Not Collected,5,all_persons,2019-10-01,2019-10-31,Q25a,with_children_and_adults,3
Data Not Collected,5,all_persons,2019-10-01,2019-10-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2019-11-01,2019-11-30,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2019-11-01,2019-11-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2019-11-01,2019-11-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,27,all_persons,2019-11-01,2019-11-30,Q25a,without_children,21
Non-Chronically Homeless Veteran,27,all_persons,2019-11-01,2019-11-30,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,27,all_persons,2019-11-01,2019-11-30,Q25a,unknown_household_type,1
Not a Veteran,809,all_persons,2019-11-01,2019-11-30,Q25a,without_children,620
Not a Veteran,809,all_persons,2019-11-01,2019-11-30,Q25a,with_children_and_adults,186
Not a Veteran,809,all_persons,2019-11-01,2019-11-30,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,0,all_persons,2019-11-01,2019-11-30,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-11-01,2019-11-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-11-01,2019-11-30,Q25a,unknown_household_type,0
Data Not Collected,13,all_persons,2019-11-01,2019-11-30,Q25a,without_children,9
Data Not Collected,13,all_persons,2019-11-01,2019-11-30,Q25a,with_children_and_adults,4
Data Not Collected,13,all_persons,2019-11-01,2019-11-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2019-12-01,2019-12-31,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2019-12-01,2019-12-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2019-12-01,2019-12-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,31,all_persons,2019-12-01,2019-12-31,Q25a,without_children,25
Non-Chronically Homeless Veteran,31,all_persons,2019-12-01,2019-12-31,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,31,all_persons,2019-12-01,2019-12-31,Q25a,unknown_household_type,1
Not a Veteran,832,all_persons,2019-12-01,2019-12-31,Q25a,without_children,619
Not a Veteran,832,all_persons,2019-12-01,2019-12-31,Q25a,with_children_and_adults,210
Not a Veteran,832,all_persons,2019-12-01,2019-12-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,0,all_persons,2019-12-01,2019-12-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-12-01,2019-12-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-12-01,2019-12-31,Q25a,unknown_household_type,0
Data Not Collected,11,all_persons,2019-12-01,2019-12-31,Q25a,without_children,8
Data Not Collected,11,all_persons,2019-12-01,2019-12-31,Q25a,with_children_and_adults,3
Data Not Collected,11,all_persons,2019-12-01,2019-12-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2020-01-01,2020-01-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2020-01-01,2020-01-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2020-01-01,2020-01-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,33,all_persons,2020-01-01,2020-01-31,Q25a,without_children,27
Non-Chronically Homeless Veteran,33,all_persons,2020-01-01,2020-01-31,Q25a,with_children_and_adults,5
Non-Chronically Homeless Veteran,33,all_persons,2020-01-01,2020-01-31,Q25a,unknown_household_type,1
Not a Veteran,872,all_persons,2020-01-01,2020-01-31,Q25a,without_children,674
Not a Veteran,872,all_persons,2020-01-01,2020-01-31,Q25a,with_children_and_adults,195
Not a Veteran,872,all_persons,2020-01-01,2020-01-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,0,all_persons,2020-01-01,2020-01-31,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2020-01-01,2020-01-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2020-01-01,2020-01-31,Q25a,unknown_household_type,0
Data Not Collected,15,all_persons,2020-01-01,2020-01-31,Q25a,without_children,12
Data Not Collected,15,all_persons,2020-01-01,2020-01-31,Q25a,with_children_and_adults,3
Data Not Collected,15,all_persons,2020-01-01,2020-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2020-02-01,2020-02-29,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2020-02-01,2020-02-29,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2020-02-01,2020-02-29,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,36,all_persons,2020-02-01,2020-02-29,Q25a,without_children,32
Non-Chronically Homeless Veteran,36,all_persons,2020-02-01,2020-02-29,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,36,all_persons,2020-02-01,2020-02-29,Q25a,unknown_household_type,1
Not a Veteran,840,all_persons,2020-02-01,2020-02-29,Q25a,without_children,647
Not a Veteran,840,all_persons,2020-02-01,2020-02-29,Q25a,with_children_and_adults,190
Not a Veteran,840,all_persons,2020-02-01,2020-02-29,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,0,all_persons,2020-02-01,2020-02-29,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2020-02-01,2020-02-29,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2020-02-01,2020-02-29,Q25a,unknown_household_type,0
Data Not Collected,12,all_persons,2020-02-01,2020-02-29,Q25a,without_children,9
Data Not Collected,12,all_persons,2020-02-01,2020-02-29,Q25a,with_children_and_adults,3
Data Not Collected,12,all_persons,2020-02-01,2020-02-29,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2020-03-01,2020-03-31,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2020-03-01,2020-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2020-03-01,2020-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,32,all_persons,2020-03-01,2020-03-31,Q25a,without_children,28
Non-Chronically Homeless Veteran,32,all_persons,2020-03-01,2020-03-31,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,32,all_persons,2020-03-01,2020-03-31,Q25a,unknown_household_type,1
Not a Veteran,794,all_persons,2020-03-01,2020-03-31,Q25a,without_children,629
Not a Veteran,794,all_persons,2020-03-01,2020-03-31,Q25a,with_children_and_adults,162
Not a Veteran,794,all_persons,2020-03-01,2020-03-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2020-03-01,2020-03-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-03-01,2020-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-03-01,2020-03-31,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2020-03-01,2020-03-31,Q25a,without_children,5
Data Not Collected,8,all_persons,2020-03-01,2020-03-31,Q25a,with_children_and_adults,3
Data Not Collected,8,all_persons,2020-03-01,2020-03-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2020-04-01,2020-04-30,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2020-04-01,2020-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2020-04-01,2020-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,30,all_persons,2020-04-01,2020-04-30,Q25a,without_children,27
Non-Chronically Homeless Veteran,30,all_persons,2020-04-01,2020-04-30,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,30,all_persons,2020-04-01,2020-04-30,Q25a,unknown_household_type,1
Not a Veteran,778,all_persons,2020-04-01,2020-04-30,Q25a,without_children,622
Not a Veteran,778,all_persons,2020-04-01,2020-04-30,Q25a,with_children_and_adults,153
Not a Veteran,778,all_persons,2020-04-01,2020-04-30,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,3,all_persons,2020-04-01,2020-04-30,Q25a,without_children,3
Client Doesn't Know/Client Refused,3,all_persons,2020-04-01,2020-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_persons,2020-04-01,2020-04-30,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2020-04-01,2020-04-30,Q25a,without_children,5
Data Not Collected,8,all_persons,2020-04-01,2020-04-30,Q25a,with_children_and_adults,3
Data Not Collected,8,all_persons,2020-04-01,2020-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2020-05-01,2020-05-31,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2020-05-01,2020-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2020-05-01,2020-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,32,all_persons,2020-05-01,2020-05-31,Q25a,without_children,30
Non-Chronically Homeless Veteran,32,all_persons,2020-05-01,2020-05-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,32,all_persons,2020-05-01,2020-05-31,Q25a,unknown_household_type,0
Not a Veteran,770,all_persons,2020-05-01,2020-05-31,Q25a,without_children,622
Not a Veteran,770,all_persons,2020-05-01,2020-05-31,Q25a,with_children_and_adults,145
Not a Veteran,770,all_persons,2020-05-01,2020-05-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-05-01,2020-05-31,Q25a,unknown_household_type,0
Data Not Collected,9,all_persons,2020-05-01,2020-05-31,Q25a,without_children,6
Data Not Collected,9,all_persons,2020-05-01,2020-05-31,Q25a,with_children_and_adults,3
Data Not Collected,9,all_persons,2020-05-01,2020-05-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2020-06-01,2020-06-30,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2020-06-01,2020-06-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2020-06-01,2020-06-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_persons,2020-06-01,2020-06-30,Q25a,without_children,33
Non-Chronically Homeless Veteran,35,all_persons,2020-06-01,2020-06-30,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,35,all_persons,2020-06-01,2020-06-30,Q25a,unknown_household_type,0
Not a Veteran,778,all_persons,2020-06-01,2020-06-30,Q25a,without_children,629
Not a Veteran,778,all_persons,2020-06-01,2020-06-30,Q25a,with_children_and_adults,146
Not a Veteran,778,all_persons,2020-06-01,2020-06-30,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2020-06-01,2020-06-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-06-01,2020-06-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-06-01,2020-06-30,Q25a,unknown_household_type,0
Data Not Collected,9,all_persons,2020-06-01,2020-06-30,Q25a,without_children,6
Data Not Collected,9,all_persons,2020-06-01,2020-06-30,Q25a,with_children_and_adults,3
Data Not Collected,9,all_persons,2020-06-01,2020-06-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2020-07-01,2020-07-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2020-07-01,2020-07-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2020-07-01,2020-07-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,33,all_persons,2020-07-01,2020-07-31,Q25a,without_children,31
Non-Chronically Homeless Veteran,33,all_persons,2020-07-01,2020-07-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,33,all_persons,2020-07-01,2020-07-31,Q25a,unknown_household_type,0
Not a Veteran,747,all_persons,2020-07-01,2020-07-31,Q25a,without_children,596
Not a Veteran,747,all_persons,2020-07-01,2020-07-31,Q25a,with_children_and_adults,148
Not a Veteran,747,all_persons,2020-07-01,2020-07-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2020-07-01,2020-07-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-07-01,2020-07-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-07-01,2020-07-31,Q25a,unknown_household_type,0
Data Not Collected,8,all_persons,2020-07-01,2020-07-31,Q25a,without_children,5
Data Not Collected,8,all_persons,2020-07-01,2020-07-31,Q25a,with_children_and_adults,3
Data Not Collected,8,all_persons,2020-07-01,2020-07-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,16,all_persons,2020-08-01,2020-08-31,Q25a,without_children,16
Chronically Homeless Veteran,16,all_persons,2020-08-01,2020-08-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,16,all_persons,2020-08-01,2020-08-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,29,all_persons,2020-08-01,2020-08-31,Q25a,without_children,26
Non-Chronically Homeless Veteran,29,all_persons,2020-08-01,2020-08-31,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,29,all_persons,2020-08-01,2020-08-31,Q25a,unknown_household_type,0
Not a Veteran,747,all_persons,2020-08-01,2020-08-31,Q25a,without_children,602
Not a Veteran,747,all_persons,2020-08-01,2020-08-31,Q25a,with_children_and_adults,142
Not a Veteran,747,all_persons,2020-08-01,2020-08-31,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-08-01,2020-08-31,Q25a,unknown_household_type,0
Data Not Collected,9,all_persons,2020-08-01,2020-08-31,Q25a,without_children,6
Data Not Collected,9,all_persons,2020-08-01,2020-08-31,Q25a,with_children_and_adults,3
Data Not Collected,9,all_persons,2020-08-01,2020-08-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2020-09-01,2020-09-30,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2020-09-01,2020-09-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2020-09-01,2020-09-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,32,all_persons,2020-09-01,2020-09-30,Q25a,without_children,30
Non-Chronically Homeless Veteran,32,all_persons,2020-09-01,2020-09-30,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,32,all_persons,2020-09-01,2020-09-30,Q25a,unknown_household_type,0
Not a Veteran,778,all_persons,2020-09-01,2020-09-30,Q25a,without_children,622
Not a Veteran,778,all_persons,2020-09-01,2020-09-30,Q25a,with_children_and_adults,153
Not a Veteran,778,all_persons,2020-09-01,2020-09-30,Q25a,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-09-01,2020-09-30,Q25a,unknown_household_type,0
Data Not Collected,9,all_persons,2020-09-01,2020-09-30,Q25a,without_children,6
Data Not Collected,9,all_persons,2020-09-01,2020-09-30,Q25a,with_children_and_adults,3
Data Not Collected,9,all_persons,2020-09-01,2020-09-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2020-10-01,2020-10-31,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2020-10-01,2020-10-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2020-10-01,2020-10-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,38,all_persons,2020-10-01,2020-10-31,Q25a,without_children,34
Non-Chronically Homeless Veteran,38,all_persons,2020-10-01,2020-10-31,Q25a,with_children_and_adults,4
Non-Chronically Homeless Veteran,38,all_persons,2020-10-01,2020-10-31,Q25a,unknown_household_type,0
Not a Veteran,803,all_persons,2020-10-01,2020-10-31,Q25a,without_children,648
Not a Veteran,803,all_persons,2020-10-01,2020-10-31,Q25a,with_children_and_adults,151
Not a Veteran,803,all_persons,2020-10-01,2020-10-31,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,1,all_persons,2020-10-01,2020-10-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-10-01,2020-10-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-10-01,2020-10-31,Q25a,unknown_household_type,0
Data Not Collected,9,all_persons,2020-10-01,2020-10-31,Q25a,without_children,6
Data Not Collected,9,all_persons,2020-10-01,2020-10-31,Q25a,with_children_and_adults,3
Data Not Collected,9,all_persons,2020-10-01,2020-10-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2020-11-01,2020-11-30,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2020-11-01,2020-11-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2020-11-01,2020-11-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_persons,2020-11-01,2020-11-30,Q25a,without_children,32
Non-Chronically Homeless Veteran,35,all_persons,2020-11-01,2020-11-30,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,35,all_persons,2020-11-01,2020-11-30,Q25a,unknown_household_type,0
Not a Veteran,871,all_persons,2020-11-01,2020-11-30,Q25a,without_children,711
Not a Veteran,871,all_persons,2020-11-01,2020-11-30,Q25a,with_children_and_adults,156
Not a Veteran,871,all_persons,2020-11-01,2020-11-30,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,0,all_persons,2020-11-01,2020-11-30,Q25a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2020-11-01,2020-11-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2020-11-01,2020-11-30,Q25a,unknown_household_type,0
Data Not Collected,13,all_persons,2020-11-01,2020-11-30,Q25a,without_children,10
Data Not Collected,13,all_persons,2020-11-01,2020-11-30,Q25a,with_children_and_adults,3
Data Not Collected,13,all_persons,2020-11-01,2020-11-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2020-12-01,2020-12-31,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2020-12-01,2020-12-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2020-12-01,2020-12-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,37,all_persons,2020-12-01,2020-12-31,Q25a,without_children,34
Non-Chronically Homeless Veteran,37,all_persons,2020-12-01,2020-12-31,Q25a,with_children_and_adults,3
Non-Chronically Homeless Veteran,37,all_persons,2020-12-01,2020-12-31,Q25a,unknown_household_type,0
Not a Veteran,883,all_persons,2020-12-01,2020-12-31,Q25a,without_children,714
Not a Veteran,883,all_persons,2020-12-01,2020-12-31,Q25a,with_children_and_adults,165
Not a Veteran,883,all_persons,2020-12-01,2020-12-31,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,1,all_persons,2020-12-01,2020-12-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2020-12-01,2020-12-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2020-12-01,2020-12-31,Q25a,unknown_household_type,0
Data Not Collected,16,all_persons,2020-12-01,2020-12-31,Q25a,without_children,13
Data Not Collected,16,all_persons,2020-12-01,2020-12-31,Q25a,with_children_and_adults,3
Data Not Collected,16,all_persons,2020-12-01,2020-12-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,17,all_persons,2021-01-01,2021-01-31,Q25a,without_children,17
Chronically Homeless Veteran,17,all_persons,2021-01-01,2021-01-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,17,all_persons,2021-01-01,2021-01-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,38,all_persons,2021-01-01,2021-01-31,Q25a,without_children,37
Non-Chronically Homeless Veteran,38,all_persons,2021-01-01,2021-01-31,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,38,all_persons,2021-01-01,2021-01-31,Q25a,unknown_household_type,0
Not a Veteran,910,all_persons,2021-01-01,2021-01-31,Q25a,without_children,740
Not a Veteran,910,all_persons,2021-01-01,2021-01-31,Q25a,with_children_and_adults,166
Not a Veteran,910,all_persons,2021-01-01,2021-01-31,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,2,all_persons,2021-01-01,2021-01-31,Q25a,without_children,2
Client Doesn't Know/Client Refused,2,all_persons,2021-01-01,2021-01-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_persons,2021-01-01,2021-01-31,Q25a,unknown_household_type,0
Data Not Collected,14,all_persons,2021-01-01,2021-01-31,Q25a,without_children,10
Data Not Collected,14,all_persons,2021-01-01,2021-01-31,Q25a,with_children_and_adults,4
Data Not Collected,14,all_persons,2021-01-01,2021-01-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2021-02-01,2021-02-28,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2021-02-01,2021-02-28,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2021-02-01,2021-02-28,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,32,all_persons,2021-02-01,2021-02-28,Q25a,without_children,30
Non-Chronically Homeless Veteran,32,all_persons,2021-02-01,2021-02-28,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,32,all_persons,2021-02-01,2021-02-28,Q25a,unknown_household_type,0
Not a Veteran,858,all_persons,2021-02-01,2021-02-28,Q25a,without_children,698
Not a Veteran,858,all_persons,2021-02-01,2021-02-28,Q25a,with_children_and_adults,156
Not a Veteran,858,all_persons,2021-02-01,2021-02-28,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,4,all_persons,2021-02-01,2021-02-28,Q25a,without_children,4
Client Doesn't Know/Client Refused,4,all_persons,2021-02-01,2021-02-28,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_persons,2021-02-01,2021-02-28,Q25a,unknown_household_type,0
Data Not Collected,16,all_persons,2021-02-01,2021-02-28,Q25a,without_children,12
Data Not Collected,16,all_persons,2021-02-01,2021-02-28,Q25a,with_children_and_adults,4
Data Not Collected,16,all_persons,2021-02-01,2021-02-28,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2021-03-01,2021-03-31,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2021-03-01,2021-03-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2021-03-01,2021-03-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,34,all_persons,2021-03-01,2021-03-31,Q25a,without_children,32
Non-Chronically Homeless Veteran,34,all_persons,2021-03-01,2021-03-31,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,34,all_persons,2021-03-01,2021-03-31,Q25a,unknown_household_type,0
Not a Veteran,855,all_persons,2021-03-01,2021-03-31,Q25a,without_children,699
Not a Veteran,855,all_persons,2021-03-01,2021-03-31,Q25a,with_children_and_adults,152
Not a Veteran,855,all_persons,2021-03-01,2021-03-31,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,1,all_persons,2021-03-01,2021-03-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-03-01,2021-03-31,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-03-01,2021-03-31,Q25a,unknown_household_type,0
Data Not Collected,17,all_persons,2021-03-01,2021-03-31,Q25a,without_children,13
Data Not Collected,17,all_persons,2021-03-01,2021-03-31,Q25a,with_children_and_adults,4
Data Not Collected,17,all_persons,2021-03-01,2021-03-31,Q25a,unknown_household_type,0
Chronically Homeless Veteran,18,all_persons,2021-04-01,2021-04-30,Q25a,without_children,18
Chronically Homeless Veteran,18,all_persons,2021-04-01,2021-04-30,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,18,all_persons,2021-04-01,2021-04-30,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,34,all_persons,2021-04-01,2021-04-30,Q25a,without_children,32
Non-Chronically Homeless Veteran,34,all_persons,2021-04-01,2021-04-30,Q25a,with_children_and_adults,2
Non-Chronically Homeless Veteran,34,all_persons,2021-04-01,2021-04-30,Q25a,unknown_household_type,0
Not a Veteran,828,all_persons,2021-04-01,2021-04-30,Q25a,without_children,677
Not a Veteran,828,all_persons,2021-04-01,2021-04-30,Q25a,with_children_and_adults,147
Not a Veteran,828,all_persons,2021-04-01,2021-04-30,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q25a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2021-04-01,2021-04-30,Q25a,unknown_household_type,0
Data Not Collected,15,all_persons,2021-04-01,2021-04-30,Q25a,without_children,11
Data Not Collected,15,all_persons,2021-04-01,2021-04-30,Q25a,with_children_and_adults,4
Data Not Collected,15,all_persons,2021-04-01,2021-04-30,Q25a,unknown_household_type,0
Chronically Homeless Veteran,19,all_persons,2021-05-01,2021-05-31,Q25a,without_children,19
Chronically Homeless Veteran,19,all_persons,2021-05-01,2021-05-31,Q25a,with_children_and_adults,0
Chronically Homeless Veteran,19,all_persons,2021-05-01,2021-05-31,Q25a,unknown_household_type,0
Non-Chronically Homeless Veteran,36,all_persons,2021-05-01,2021-05-31,Q25a,without_children,35
Non-Chronically Homeless Veteran,36,all_persons,2021-05-01,2021-05-31,Q25a,with_children_and_adults,1
Non-Chronically Homeless Veteran,36,all_persons,2021-05-01,2021-05-31,Q25a,unknown_household_type,0
Not a Veteran,790,all_persons,2021-05-01,2021-05-31,Q25a,without_children,643
Not a Veteran,790,all_persons,2021-05-01,2021-05-31,Q25a,with_children_and_adults,143
Not a Veteran,790,all_persons,2021-05-01,2021-05-31,Q25a,unknown_household_type,4
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q25a,without_children,1
Client Doesn't Know/Client Refused,1,all_persons,2021-05-01,2021-05-31,Q25a,with_children_and_adults,0
