time_from_start_to_housing,total,population,start_date,end_date,question,household_type,count
Persons who were exited without move-in,4,all_persons,2020-07-01,2020-07-31,Q22c,without_children,4
Persons who were exited without move-in,4,all_persons,2020-07-01,2020-07-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,4,all_persons,2020-07-01,2020-07-31,Q22c,with_only_children,0
Persons who were exited without move-in,4,all_persons,2020-07-01,2020-07-31,Q22c,unknown_household_type,0
7 days or less,10,all_persons,2020-08-01,2020-08-31,Q22c,without_children,4
7 days or less,10,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,6
7 days or less,10,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
7 days or less,10,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
8 to 14 days,1,all_persons,2020-08-01,2020-08-31,Q22c,without_children,1
8 to 14 days,1,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
8 to 14 days,1,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
8 to 14 days,1,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
15 to 21 days,1,all_persons,2020-08-01,2020-08-31,Q22c,without_children,1
15 to 21 days,1,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
15 to 21 days,1,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
15 to 21 days,1,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2020-08-01,2020-08-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2020-08-01,2020-08-31,Q22c,without_children,0
31 to 60 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2020-08-01,2020-08-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2020-08-01,2020-08-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-08-01,2020-08-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
Total (persons moved into housing),12,all_persons,2020-08-01,2020-08-31,Q22c,without_children,6
Total (persons moved into housing),12,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,6
Total (persons moved into housing),12,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
Total (persons moved into housing),12,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
Average length of time to housing,3,all_persons,2020-08-01,2020-08-31,Q22c,without_children,5
Average length of time to housing,3,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
Average length of time to housing,3,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
Average length of time to housing,3,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,0,all_persons,2020-08-01,2020-08-31,Q22c,without_children,0
Persons who were exited without move-in,0,all_persons,2020-08-01,2020-08-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,0,all_persons,2020-08-01,2020-08-31,Q22c,with_only_children,0
Persons who were exited without move-in,0,all_persons,2020-08-01,2020-08-31,Q22c,unknown_household_type,0
7 days or less,4,all_persons,2020-09-01,2020-09-30,Q22c,without_children,4
7 days or less,4,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
7 days or less,4,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
7 days or less,4,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
8 to 14 days,1,all_persons,2020-09-01,2020-09-30,Q22c,without_children,1
8 to 14 days,1,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
8 to 14 days,1,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
8 to 14 days,1,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
15 to 21 days,3,all_persons,2020-09-01,2020-09-30,Q22c,without_children,0
15 to 21 days,3,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,3
15 to 21 days,3,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
15 to 21 days,3,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2020-09-01,2020-09-30,Q22c,without_children,0
22 to 30 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2020-09-01,2020-09-30,Q22c,without_children,0
31 to 60 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2020-09-01,2020-09-30,Q22c,without_children,0
61 to 180 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2020-09-01,2020-09-30,Q22c,without_children,0
181 to 365 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-09-01,2020-09-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
Total (persons moved into housing),8,all_persons,2020-09-01,2020-09-30,Q22c,without_children,5
Total (persons moved into housing),8,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,3
Total (persons moved into housing),8,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
Total (persons moved into housing),8,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
Average length of time to housing,8,all_persons,2020-09-01,2020-09-30,Q22c,without_children,4
Average length of time to housing,8,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,15
Average length of time to housing,8,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
Average length of time to housing,8,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
Persons who were exited without move-in,1,all_persons,2020-09-01,2020-09-30,Q22c,without_children,1
Persons who were exited without move-in,1,all_persons,2020-09-01,2020-09-30,Q22c,with_children_and_adults,0
Persons who were exited without move-in,1,all_persons,2020-09-01,2020-09-30,Q22c,with_only_children,0
Persons who were exited without move-in,1,all_persons,2020-09-01,2020-09-30,Q22c,unknown_household_type,0
7 days or less,16,all_persons,2020-10-01,2020-10-31,Q22c,without_children,5
7 days or less,16,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,11
7 days or less,16,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
7 days or less,16,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
8 to 14 days,0,all_persons,2020-10-01,2020-10-31,Q22c,without_children,0
8 to 14 days,0,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,0
8 to 14 days,0,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
8 to 14 days,0,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2020-10-01,2020-10-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
22 to 30 days,1,all_persons,2020-10-01,2020-10-31,Q22c,without_children,1
22 to 30 days,1,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,0
22 to 30 days,1,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
22 to 30 days,1,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
31 to 60 days,1,all_persons,2020-10-01,2020-10-31,Q22c,without_children,1
31 to 60 days,1,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,0
31 to 60 days,1,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
31 to 60 days,1,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
61 to 180 days,1,all_persons,2020-10-01,2020-10-31,Q22c,without_children,1
61 to 180 days,1,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,0
61 to 180 days,1,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
61 to 180 days,1,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2020-10-01,2020-10-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-10-01,2020-10-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
Total (persons moved into housing),19,all_persons,2020-10-01,2020-10-31,Q22c,without_children,8
Total (persons moved into housing),19,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,11
Total (persons moved into housing),19,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
Total (persons moved into housing),19,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
Average length of time to housing,8,all_persons,2020-10-01,2020-10-31,Q22c,without_children,18
Average length of time to housing,8,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,1
Average length of time to housing,8,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
Average length of time to housing,8,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,4,all_persons,2020-10-01,2020-10-31,Q22c,without_children,0
Persons who were exited without move-in,4,all_persons,2020-10-01,2020-10-31,Q22c,with_children_and_adults,4
Persons who were exited without move-in,4,all_persons,2020-10-01,2020-10-31,Q22c,with_only_children,0
Persons who were exited without move-in,4,all_persons,2020-10-01,2020-10-31,Q22c,unknown_household_type,0
7 days or less,10,all_persons,2020-11-01,2020-11-30,Q22c,without_children,4
7 days or less,10,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,6
7 days or less,10,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
7 days or less,10,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
8 to 14 days,3,all_persons,2020-11-01,2020-11-30,Q22c,without_children,1
8 to 14 days,3,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,2
8 to 14 days,3,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
8 to 14 days,3,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2020-11-01,2020-11-30,Q22c,without_children,0
15 to 21 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2020-11-01,2020-11-30,Q22c,without_children,0
22 to 30 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
31 to 60 days,2,all_persons,2020-11-01,2020-11-30,Q22c,without_children,2
31 to 60 days,2,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,0
31 to 60 days,2,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
31 to 60 days,2,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2020-11-01,2020-11-30,Q22c,without_children,0
61 to 180 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2020-11-01,2020-11-30,Q22c,without_children,0
181 to 365 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-11-01,2020-11-30,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
Total (persons moved into housing),15,all_persons,2020-11-01,2020-11-30,Q22c,without_children,7
Total (persons moved into housing),15,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,8
Total (persons moved into housing),15,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
Total (persons moved into housing),15,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
Average length of time to housing,11,all_persons,2020-11-01,2020-11-30,Q22c,without_children,18
Average length of time to housing,11,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,4
Average length of time to housing,11,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
Average length of time to housing,11,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
Persons who were exited without move-in,1,all_persons,2020-11-01,2020-11-30,Q22c,without_children,1
Persons who were exited without move-in,1,all_persons,2020-11-01,2020-11-30,Q22c,with_children_and_adults,0
Persons who were exited without move-in,1,all_persons,2020-11-01,2020-11-30,Q22c,with_only_children,0
Persons who were exited without move-in,1,all_persons,2020-11-01,2020-11-30,Q22c,unknown_household_type,0
7 days or less,2,all_persons,2020-12-01,2020-12-31,Q22c,without_children,2
7 days or less,2,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
7 days or less,2,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
7 days or less,2,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
8 to 14 days,5,all_persons,2020-12-01,2020-12-31,Q22c,without_children,1
8 to 14 days,5,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,4
8 to 14 days,5,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
8 to 14 days,5,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2020-12-01,2020-12-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2020-12-01,2020-12-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
31 to 60 days,1,all_persons,2020-12-01,2020-12-31,Q22c,without_children,1
31 to 60 days,1,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
31 to 60 days,1,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
31 to 60 days,1,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2020-12-01,2020-12-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2020-12-01,2020-12-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-12-01,2020-12-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
Total (persons moved into housing),8,all_persons,2020-12-01,2020-12-31,Q22c,without_children,4
Total (persons moved into housing),8,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,4
Total (persons moved into housing),8,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
Total (persons moved into housing),8,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
Average length of time to housing,12,all_persons,2020-12-01,2020-12-31,Q22c,without_children,12
Average length of time to housing,12,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,12
Average length of time to housing,12,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
Average length of time to housing,12,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,2,all_persons,2020-12-01,2020-12-31,Q22c,without_children,2
Persons who were exited without move-in,2,all_persons,2020-12-01,2020-12-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,2,all_persons,2020-12-01,2020-12-31,Q22c,with_only_children,0
Persons who were exited without move-in,2,all_persons,2020-12-01,2020-12-31,Q22c,unknown_household_type,0
7 days or less,5,all_persons,2021-01-01,2021-01-31,Q22c,without_children,3
7 days or less,5,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,2
7 days or less,5,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
7 days or less,5,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
8 to 14 days,0,all_persons,2021-01-01,2021-01-31,Q22c,without_children,0
8 to 14 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
8 to 14 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
8 to 14 days,0,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2021-01-01,2021-01-31,Q22c,without_children,0
15 to 21 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2021-01-01,2021-01-31,Q22c,without_children,0
22 to 30 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2021-01-01,2021-01-31,Q22c,without_children,0
31 to 60 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2021-01-01,2021-01-31,Q22c,without_children,0
61 to 180 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2021-01-01,2021-01-31,Q22c,without_children,0
181 to 365 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-01-01,2021-01-31,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
Total (persons moved into housing),5,all_persons,2021-01-01,2021-01-31,Q22c,without_children,3
Total (persons moved into housing),5,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,2
Total (persons moved into housing),5,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
Total (persons moved into housing),5,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
Average length of time to housing,2,all_persons,2021-01-01,2021-01-31,Q22c,without_children,2
Average length of time to housing,2,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,3
Average length of time to housing,2,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
Average length of time to housing,2,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
Persons who were exited without move-in,3,all_persons,2021-01-01,2021-01-31,Q22c,without_children,3
Persons who were exited without move-in,3,all_persons,2021-01-01,2021-01-31,Q22c,with_children_and_adults,0
Persons who were exited without move-in,3,all_persons,2021-01-01,2021-01-31,Q22c,with_only_children,0
Persons who were exited without move-in,3,all_persons,2021-01-01,2021-01-31,Q22c,unknown_household_type,0
7 days or less,2,all_persons,2021-02-01,2021-02-28,Q22c,without_children,2
7 days or less,2,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
7 days or less,2,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
7 days or less,2,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
8 to 14 days,1,all_persons,2021-02-01,2021-02-28,Q22c,without_children,1
8 to 14 days,1,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
8 to 14 days,1,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
8 to 14 days,1,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
15 to 21 days,0,all_persons,2021-02-01,2021-02-28,Q22c,without_children,0
15 to 21 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
15 to 21 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
15 to 21 days,0,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
22 to 30 days,0,all_persons,2021-02-01,2021-02-28,Q22c,without_children,0
22 to 30 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
22 to 30 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
22 to 30 days,0,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
31 to 60 days,0,all_persons,2021-02-01,2021-02-28,Q22c,without_children,0
31 to 60 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
31 to 60 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
31 to 60 days,0,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
61 to 180 days,0,all_persons,2021-02-01,2021-02-28,Q22c,without_children,0
61 to 180 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
61 to 180 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
61 to 180 days,0,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
181 to 365 days,0,all_persons,2021-02-01,2021-02-28,Q22c,without_children,0
181 to 365 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
181 to 365 days,0,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
181 to 365 days,0,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-02-01,2021-02-28,Q22c,without_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
366 to 730 days (1-2 Yrs),0,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
Total (persons moved into housing),3,all_persons,2021-02-01,2021-02-28,Q22c,without_children,3
Total (persons moved into housing),3,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
Total (persons moved into housing),3,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
Total (persons moved into housing),3,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
Average length of time to housing,5,all_persons,2021-02-01,2021-02-28,Q22c,without_children,5
Average length of time to housing,5,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
Average length of time to housing,5,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
Average length of time to housing,5,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
Persons who were exited without move-in,0,all_persons,2021-02-01,2021-02-28,Q22c,without_children,0
Persons who were exited without move-in,0,all_persons,2021-02-01,2021-02-28,Q22c,with_children_and_adults,0
Persons who were exited without move-in,0,all_persons,2021-02-01,2021-02-28,Q22c,with_only_children,0
Persons who were exited without move-in,0,all_persons,2021-02-01,2021-02-28,Q22c,unknown_household_type,0
7 days or less,5,all_persons,2021-03-01,2021-03-31,Q22c,without_children,5
7 days or less,5,all_persons,2021-03-01,2021-03-31,Q22c,with_children_and_adults,0
7 days or less,5,all_persons,2021-03-01,2021-03-31,Q22c,with_only_children,0
7 days or less,5,all_persons,2021-03-01,2021-03-31,Q22c,unknown_household_type,0
