count_non_cash_benefits,population,start_date,end_date,question,status,count
Client Doesn't Know/Client Refused,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_entry,119
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_latest_annual_assessment_for_stayers,568
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-02-01,2020-02-29,Q20b,benefit_at_exit_for_leavers,67
No Sources,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_entry,525
No Sources,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_exit_for_leavers,146
1 + Source(s),all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_entry,241
1 + Source(s),all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_exit_for_leavers,65
Client Doesn't Know/Client Refused,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_entry,84
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,550
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-03-01,2020-03-31,Q20b,benefit_at_exit_for_leavers,33
No Sources,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_entry,524
No Sources,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_exit_for_leavers,113
1 + Source(s),all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_entry,234
1 + Source(s),all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_exit_for_leavers,50
Client Doesn't Know/Client Refused,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_entry,3
Client Doesn't Know/Client Refused,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_entry,76
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,594
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-04-01,2020-04-30,Q20b,benefit_at_exit_for_leavers,22
No Sources,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_entry,512
No Sources,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_exit_for_leavers,117
1 + Source(s),all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_entry,240
1 + Source(s),all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_exit_for_leavers,52
Client Doesn't Know/Client Refused,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_entry,78
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,579
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-05-01,2020-05-31,Q20b,benefit_at_exit_for_leavers,25
No Sources,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_entry,491
No Sources,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_exit_for_leavers,134
1 + Source(s),all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_entry,253
1 + Source(s),all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_exit_for_leavers,74
Client Doesn't Know/Client Refused,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_entry,95
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,536
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-06-01,2020-06-30,Q20b,benefit_at_exit_for_leavers,39
No Sources,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_entry,476
No Sources,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_exit_for_leavers,107
1 + Source(s),all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_entry,230
1 + Source(s),all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_exit_for_leavers,58
Client Doesn't Know/Client Refused,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_entry,0
Client Doesn't Know/Client Refused,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_entry,99
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,532
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-07-01,2020-07-31,Q20b,benefit_at_exit_for_leavers,51
No Sources,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_entry,474
No Sources,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_exit_for_leavers,77
1 + Source(s),all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_entry,236
1 + Source(s),all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,33
1 + Source(s),all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_exit_for_leavers,41
Client Doesn't Know/Client Refused,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_entry,91
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,587
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-08-01,2020-08-31,Q20b,benefit_at_exit_for_leavers,40
No Sources,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_entry,493
No Sources,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_exit_for_leavers,108
1 + Source(s),all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_entry,245
1 + Source(s),all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,34
1 + Source(s),all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_exit_for_leavers,40
Client Doesn't Know/Client Refused,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_entry,98
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,581
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-09-01,2020-09-30,Q20b,benefit_at_exit_for_leavers,51
No Sources,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_entry,480
No Sources,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_exit_for_leavers,80
1 + Source(s),all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_entry,283
1 + Source(s),all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_exit_for_leavers,56
Client Doesn't Know/Client Refused,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_entry,1
Client Doesn't Know/Client Refused,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_entry,104
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,620
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-10-01,2020-10-31,Q20b,benefit_at_exit_for_leavers,53
No Sources,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_entry,540
No Sources,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_exit_for_leavers,88
1 + Source(s),all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_entry,288
1 + Source(s),all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_exit_for_leavers,44
Client Doesn't Know/Client Refused,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_entry,107
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,697
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-11-01,2020-11-30,Q20b,benefit_at_exit_for_leavers,49
No Sources,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_entry,559
No Sources,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_exit_for_leavers,107
1 + Source(s),all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_entry,304
1 + Source(s),all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_exit_for_leavers,62
Client Doesn't Know/Client Refused,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_entry,89
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,704
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2020-12-01,2020-12-31,Q20b,benefit_at_exit_for_leavers,23
No Sources,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_entry,557
No Sources,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_exit_for_leavers,97
1 + Source(s),all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_entry,299
1 + Source(s),all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,32
1 + Source(s),all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_exit_for_leavers,50
Client Doesn't Know/Client Refused,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_entry,123
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,719
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-01-01,2021-01-31,Q20b,benefit_at_exit_for_leavers,60
No Sources,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_entry,539
No Sources,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_exit_for_leavers,95
1 + Source(s),all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_entry,295
1 + Source(s),all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,32
1 + Source(s),all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_exit_for_leavers,45
Client Doesn't Know/Client Refused,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_entry,92
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_latest_annual_assessment_for_stayers,700
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-02-01,2021-02-28,Q20b,benefit_at_exit_for_leavers,32
No Sources,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_entry,533
No Sources,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_exit_for_leavers,94
1 + Source(s),all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_entry,293
1 + Source(s),all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_exit_for_leavers,54
Client Doesn't Know/Client Refused,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_entry,98
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,685
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-03-01,2021-03-31,Q20b,benefit_at_exit_for_leavers,34
No Sources,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_entry,506
No Sources,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,24
No Sources,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_exit_for_leavers,84
1 + Source(s),all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_entry,282
1 + Source(s),all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,35
1 + Source(s),all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_exit_for_leavers,58
Client Doesn't Know/Client Refused,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_entry,106
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,651
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-04-01,2021-04-30,Q20b,benefit_at_exit_for_leavers,44
No Sources,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_entry,495
No Sources,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,26
No Sources,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_exit_for_leavers,72
1 + Source(s),all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_entry,272
1 + Source(s),all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,34
1 + Source(s),all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_exit_for_leavers,40
Client Doesn't Know/Client Refused,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_entry,95
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,662
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-05-01,2021-05-31,Q20b,benefit_at_exit_for_leavers,30
No Sources,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_entry,525
No Sources,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_exit_for_leavers,97
1 + Source(s),all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_entry,279
1 + Source(s),all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,34
1 + Source(s),all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_exit_for_leavers,58
Client Doesn't Know/Client Refused,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_entry,3
Client Doesn't Know/Client Refused,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_exit_for_leavers,1
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_entry,100
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,656
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-06-01,2021-06-30,Q20b,benefit_at_exit_for_leavers,39
No Sources,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_entry,524
No Sources,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,23
No Sources,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_exit_for_leavers,76
1 + Source(s),all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_entry,294
1 + Source(s),all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,34
1 + Source(s),all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_exit_for_leavers,42
Client Doesn't Know/Client Refused,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_entry,2
Client Doesn't Know/Client Refused,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_entry,102
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,721
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-07-01,2021-07-31,Q20b,benefit_at_exit_for_leavers,26
No Sources,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_entry,605
No Sources,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_exit_for_leavers,130
1 + Source(s),all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_entry,315
1 + Source(s),all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,36
1 + Source(s),all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_exit_for_leavers,61
Client Doesn't Know/Client Refused,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_entry,3
Client Doesn't Know/Client Refused,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_entry,122
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,752
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-08-01,2021-08-31,Q20b,benefit_at_exit_for_leavers,44
No Sources,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_entry,620
No Sources,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
No Sources,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_exit_for_leavers,114
1 + Source(s),all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_entry,335
1 + Source(s),all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,36
1 + Source(s),all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_exit_for_leavers,53
Client Doesn't Know/Client Refused,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_entry,5
Client Doesn't Know/Client Refused,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_exit_for_leavers,2
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_entry,133
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,824
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-09-01,2021-09-30,Q20b,benefit_at_exit_for_leavers,43
No Sources,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_entry,630
No Sources,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,21
No Sources,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_exit_for_leavers,92
1 + Source(s),all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_entry,355
1 + Source(s),all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,37
1 + Source(s),all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_exit_for_leavers,64
Client Doesn't Know/Client Refused,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_entry,4
Client Doesn't Know/Client Refused,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_exit_for_leavers,0
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_entry,152
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_latest_annual_assessment_for_stayers,875
Data Not Collected/Not stayed long enough for Annual Assessment,all_persons,2021-10-01,2021-10-31,Q20b,benefit_at_exit_for_leavers,52
No Sources,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_entry,657
No Sources,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,22
No Sources,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_exit_for_leavers,79
1 + Source(s),all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_entry,388
1 + Source(s),all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,37
1 + Source(s),all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_exit_for_leavers,58
Client Doesn't Know/Client Refused,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_entry,4
Client Doesn't Know/Client Refused,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_latest_annual_assessment_for_stayers,0
Client Doesn't Know/Client Refused,all_persons,2021-11-01,2021-11-30,Q20b,benefit_at_exit_for_leavers,1
