length,total,population,start_date,end_date,question,status,count
"731 to 1,095 Days (2-3 Yrs)",30,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",30,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,30
"1,096 to 1,460 Days (3-4 Yrs)",5,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",5,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,5
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",5,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,5
"More than 1,825 Days (>5 Yrs)",45,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,3
"More than 1,825 Days (>5 Yrs)",45,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,42
Data Not Collected,0,all_persons,2018-03-01,2018-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-03-01,2018-03-31,Q22a1,stayers,0
30 days or less,148,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,64
30 days or less,148,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,84
31 to 60 days,58,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,3
31 to 60 days,58,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,55
61 to 90 days,85,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,17
61 to 90 days,85,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,68
91 to 180 days,87,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,14
91 to 180 days,87,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,73
181 to 365 days,44,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,2
181 to 365 days,44,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,42
366 to 730 Days (1-2 Yrs),43,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),43,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,41
"731 to 1,095 Days (2-3 Yrs)",29,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",29,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,29
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,9
"1,461 to 1,825 Days (5-5 Yrs)",4,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",4,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,4
"More than 1,825 Days (>5 Yrs)",43,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",43,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,43
Data Not Collected,0,all_persons,2018-04-01,2018-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-04-01,2018-04-30,Q22a1,stayers,0
30 days or less,190,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,69
30 days or less,190,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,121
31 to 60 days,55,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,7
31 to 60 days,55,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,48
61 to 90 days,49,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,18
61 to 90 days,49,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,31
91 to 180 days,112,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,32
91 to 180 days,112,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,80
181 to 365 days,52,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,11
181 to 365 days,52,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,41
366 to 730 Days (1-2 Yrs),42,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),42,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,42
"731 to 1,095 Days (2-3 Yrs)",31,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",31,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,30
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,3
"More than 1,825 Days (>5 Yrs)",45,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",45,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,44
Data Not Collected,0,all_persons,2018-05-01,2018-05-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-05-01,2018-05-31,Q22a1,stayers,0
30 days or less,130,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,48
30 days or less,130,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,82
31 to 60 days,88,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,27
31 to 60 days,88,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,61
61 to 90 days,38,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,5
61 to 90 days,38,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,33
91 to 180 days,97,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,39
91 to 180 days,97,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,58
181 to 365 days,49,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,3
181 to 365 days,49,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,46
366 to 730 Days (1-2 Yrs),43,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,11
366 to 730 Days (1-2 Yrs),43,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,32
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,8
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,24
"1,096 to 1,460 Days (3-4 Yrs)",10,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,2
"1,096 to 1,460 Days (3-4 Yrs)",10,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,3
"More than 1,825 Days (>5 Yrs)",44,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,11
"More than 1,825 Days (>5 Yrs)",44,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,33
Data Not Collected,0,all_persons,2018-06-01,2018-06-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-06-01,2018-06-30,Q22a1,stayers,0
30 days or less,136,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,31
30 days or less,136,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,105
31 to 60 days,62,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,6
31 to 60 days,62,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,56
61 to 90 days,62,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,16
61 to 90 days,62,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,46
91 to 180 days,82,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,10
91 to 180 days,82,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,72
181 to 365 days,57,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,0
181 to 365 days,57,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,57
366 to 730 Days (1-2 Yrs),33,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),33,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,33
"731 to 1,095 Days (2-3 Yrs)",24,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",24,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,24
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,3
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2018-07-01,2018-07-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-07-01,2018-07-31,Q22a1,stayers,0
30 days or less,135,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,40
30 days or less,135,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,95
31 to 60 days,88,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,10
31 to 60 days,88,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,78
61 to 90 days,60,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,16
61 to 90 days,60,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,44
91 to 180 days,84,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,18
91 to 180 days,84,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,66
181 to 365 days,68,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,10
181 to 365 days,68,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,58
366 to 730 Days (1-2 Yrs),32,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),32,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,32
"731 to 1,095 Days (2-3 Yrs)",33,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,2
"731 to 1,095 Days (2-3 Yrs)",33,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,31
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,2
"More than 1,825 Days (>5 Yrs)",34,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",34,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,34
Data Not Collected,0,all_persons,2018-08-01,2018-08-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-08-01,2018-08-31,Q22a1,stayers,0
30 days or less,123,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,23
30 days or less,123,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,100
31 to 60 days,94,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,19
31 to 60 days,94,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,75
61 to 90 days,72,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,15
61 to 90 days,72,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,57
91 to 180 days,92,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,25
91 to 180 days,92,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,67
181 to 365 days,56,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,3
181 to 365 days,56,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,53
366 to 730 Days (1-2 Yrs),45,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),45,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,45
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,32
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",8,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,8
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,2
"More than 1,825 Days (>5 Yrs)",34,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",34,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,33
Data Not Collected,0,all_persons,2018-09-01,2018-09-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-09-01,2018-09-30,Q22a1,stayers,0
30 days or less,173,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,59
30 days or less,173,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,114
31 to 60 days,88,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,24
31 to 60 days,88,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,64
61 to 90 days,60,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,9
61 to 90 days,60,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,51
91 to 180 days,111,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,20
91 to 180 days,111,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,91
181 to 365 days,63,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,7
181 to 365 days,63,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,56
366 to 730 Days (1-2 Yrs),42,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),42,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,40
"731 to 1,095 Days (2-3 Yrs)",37,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",37,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,37
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,9
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,2
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2018-10-01,2018-10-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-10-01,2018-10-31,Q22a1,stayers,0
30 days or less,217,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,70
30 days or less,217,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,147
31 to 60 days,73,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,13
31 to 60 days,73,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,60
61 to 90 days,60,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,4
61 to 90 days,60,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,56
91 to 180 days,132,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,32
91 to 180 days,132,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,100
181 to 365 days,57,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,6
181 to 365 days,57,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,51
366 to 730 Days (1-2 Yrs),43,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),43,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,42
"731 to 1,095 Days (2-3 Yrs)",38,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",38,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,38
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,9
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,2
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,33
Data Not Collected,0,all_persons,2018-11-01,2018-11-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-11-01,2018-11-30,Q22a1,stayers,0
30 days or less,268,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,164
30 days or less,268,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,104
31 to 60 days,108,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,19
31 to 60 days,108,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,89
61 to 90 days,64,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,7
61 to 90 days,64,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,57
91 to 180 days,116,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,28
91 to 180 days,116,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,88
181 to 365 days,78,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,2
181 to 365 days,78,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,76
366 to 730 Days (1-2 Yrs),45,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),45,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,43
"731 to 1,095 Days (2-3 Yrs)",39,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",39,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,39
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",9,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,9
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",2,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,2
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2018-12-01,2018-12-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2018-12-01,2018-12-31,Q22a1,stayers,0
30 days or less,357,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,182
30 days or less,357,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,175
31 to 60 days,104,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,28
31 to 60 days,104,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,76
61 to 90 days,75,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,17
61 to 90 days,75,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,58
91 to 180 days,113,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,17
91 to 180 days,113,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,96
181 to 365 days,91,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,18
181 to 365 days,91,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,73
366 to 730 Days (1-2 Yrs),48,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),48,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,48
"731 to 1,095 Days (2-3 Yrs)",34,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",34,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,33
"1,096 to 1,460 Days (3-4 Yrs)",16,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",16,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,16
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,3
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-01-01,2019-01-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-01-01,2019-01-31,Q22a1,stayers,0
30 days or less,417,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,269
30 days or less,417,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,148
31 to 60 days,132,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,40
31 to 60 days,132,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,92
61 to 90 days,61,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,5
61 to 90 days,61,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,56
91 to 180 days,120,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,24
91 to 180 days,120,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,96
181 to 365 days,79,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,9
181 to 365 days,79,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,70
366 to 730 Days (1-2 Yrs),60,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,0
366 to 730 Days (1-2 Yrs),60,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,60
"731 to 1,095 Days (2-3 Yrs)",30,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",30,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,30
"1,096 to 1,460 Days (3-4 Yrs)",19,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",19,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,19
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,3
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,34
Data Not Collected,0,all_persons,2019-02-01,2019-02-28,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-02-01,2019-02-28,Q22a1,stayers,0
30 days or less,355,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,218
30 days or less,355,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,137
31 to 60 days,130,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,30
31 to 60 days,130,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,100
61 to 90 days,68,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,16
61 to 90 days,68,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,52
91 to 180 days,120,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,15
91 to 180 days,120,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,105
181 to 365 days,86,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,7
181 to 365 days,86,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,79
366 to 730 Days (1-2 Yrs),62,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,2
366 to 730 Days (1-2 Yrs),62,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,60
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,1
"731 to 1,095 Days (2-3 Yrs)",32,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,31
"1,096 to 1,460 Days (3-4 Yrs)",20,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,1
"1,096 to 1,460 Days (3-4 Yrs)",20,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,19
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",3,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,3
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,1
"More than 1,825 Days (>5 Yrs)",34,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-03-01,2019-03-31,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-03-01,2019-03-31,Q22a1,stayers,0
30 days or less,369,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,256
30 days or less,369,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,113
31 to 60 days,106,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,43
31 to 60 days,106,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,63
61 to 90 days,80,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,16
61 to 90 days,80,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,64
91 to 180 days,119,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,25
91 to 180 days,119,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,94
181 to 365 days,95,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,0
181 to 365 days,95,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,95
366 to 730 Days (1-2 Yrs),63,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,1
366 to 730 Days (1-2 Yrs),63,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,62
"731 to 1,095 Days (2-3 Yrs)",30,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,0
"731 to 1,095 Days (2-3 Yrs)",30,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,30
"1,096 to 1,460 Days (3-4 Yrs)",18,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,0
"1,096 to 1,460 Days (3-4 Yrs)",18,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,18
"1,461 to 1,825 Days (5-5 Yrs)",6,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,0
"1,461 to 1,825 Days (5-5 Yrs)",6,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,6
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,0
"More than 1,825 Days (>5 Yrs)",33,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,33
Data Not Collected,0,all_persons,2019-04-01,2019-04-30,Q22a1,leavers,0
Data Not Collected,0,all_persons,2019-04-01,2019-04-30,Q22a1,stayers,0
