veteran_status_households,total,population,start_date,end_date,question,household_type,count
Non-Chronically Homeless Veteran,27,all_households,2019-11-01,2019-11-30,Q25b,unknown_household_type,1
Not a Veteran,645,all_households,2019-11-01,2019-11-30,Q25b,without_children,526
Not a Veteran,645,all_households,2019-11-01,2019-11-30,Q25b,with_children_and_adults,117
Not a Veteran,645,all_households,2019-11-01,2019-11-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_households,2019-11-01,2019-11-30,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-11-01,2019-11-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-11-01,2019-11-30,Q25b,unknown_household_type,0
Data Not Collected,7,all_households,2019-11-01,2019-11-30,Q25b,without_children,7
Data Not Collected,7,all_households,2019-11-01,2019-11-30,Q25b,with_children_and_adults,0
Data Not Collected,7,all_households,2019-11-01,2019-11-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2019-12-01,2019-12-31,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2019-12-01,2019-12-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2019-12-01,2019-12-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,29,all_households,2019-12-01,2019-12-31,Q25b,without_children,24
Non-Chronically Homeless Veteran,29,all_households,2019-12-01,2019-12-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,29,all_households,2019-12-01,2019-12-31,Q25b,unknown_household_type,1
Not a Veteran,664,all_households,2019-12-01,2019-12-31,Q25b,without_children,530
Not a Veteran,664,all_households,2019-12-01,2019-12-31,Q25b,with_children_and_adults,132
Not a Veteran,664,all_households,2019-12-01,2019-12-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_households,2019-12-01,2019-12-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2019-12-01,2019-12-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2019-12-01,2019-12-31,Q25b,unknown_household_type,0
Data Not Collected,6,all_households,2019-12-01,2019-12-31,Q25b,without_children,6
Data Not Collected,6,all_households,2019-12-01,2019-12-31,Q25b,with_children_and_adults,0
Data Not Collected,6,all_households,2019-12-01,2019-12-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2020-01-01,2020-01-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2020-01-01,2020-01-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2020-01-01,2020-01-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,31,all_households,2020-01-01,2020-01-31,Q25b,without_children,26
Non-Chronically Homeless Veteran,31,all_households,2020-01-01,2020-01-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,31,all_households,2020-01-01,2020-01-31,Q25b,unknown_household_type,1
Not a Veteran,702,all_households,2020-01-01,2020-01-31,Q25b,without_children,579
Not a Veteran,702,all_households,2020-01-01,2020-01-31,Q25b,with_children_and_adults,121
Not a Veteran,702,all_households,2020-01-01,2020-01-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_households,2020-01-01,2020-01-31,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2020-01-01,2020-01-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2020-01-01,2020-01-31,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2020-01-01,2020-01-31,Q25b,without_children,10
Data Not Collected,10,all_households,2020-01-01,2020-01-31,Q25b,with_children_and_adults,0
Data Not Collected,10,all_households,2020-01-01,2020-01-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2020-02-01,2020-02-29,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2020-02-01,2020-02-29,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2020-02-01,2020-02-29,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_households,2020-02-01,2020-02-29,Q25b,without_children,31
Non-Chronically Homeless Veteran,35,all_households,2020-02-01,2020-02-29,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,35,all_households,2020-02-01,2020-02-29,Q25b,unknown_household_type,1
Not a Veteran,677,all_households,2020-02-01,2020-02-29,Q25b,without_children,559
Not a Veteran,677,all_households,2020-02-01,2020-02-29,Q25b,with_children_and_adults,116
Not a Veteran,677,all_households,2020-02-01,2020-02-29,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,0,all_households,2020-02-01,2020-02-29,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2020-02-01,2020-02-29,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2020-02-01,2020-02-29,Q25b,unknown_household_type,0
Data Not Collected,7,all_households,2020-02-01,2020-02-29,Q25b,without_children,7
Data Not Collected,7,all_households,2020-02-01,2020-02-29,Q25b,with_children_and_adults,0
Data Not Collected,7,all_households,2020-02-01,2020-02-29,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2020-03-01,2020-03-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2020-03-01,2020-03-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2020-03-01,2020-03-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,31,all_households,2020-03-01,2020-03-31,Q25b,without_children,27
Non-Chronically Homeless Veteran,31,all_households,2020-03-01,2020-03-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,31,all_households,2020-03-01,2020-03-31,Q25b,unknown_household_type,1
Not a Veteran,640,all_households,2020-03-01,2020-03-31,Q25b,without_children,542
Not a Veteran,640,all_households,2020-03-01,2020-03-31,Q25b,with_children_and_adults,96
Not a Veteran,640,all_households,2020-03-01,2020-03-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2020-03-01,2020-03-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-03-01,2020-03-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-03-01,2020-03-31,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2020-03-01,2020-03-31,Q25b,without_children,3
Data Not Collected,3,all_households,2020-03-01,2020-03-31,Q25b,with_children_and_adults,0
Data Not Collected,3,all_households,2020-03-01,2020-03-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2020-04-01,2020-04-30,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2020-04-01,2020-04-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2020-04-01,2020-04-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,30,all_households,2020-04-01,2020-04-30,Q25b,without_children,27
Non-Chronically Homeless Veteran,30,all_households,2020-04-01,2020-04-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,30,all_households,2020-04-01,2020-04-30,Q25b,unknown_household_type,1
Not a Veteran,629,all_households,2020-04-01,2020-04-30,Q25b,without_children,539
Not a Veteran,629,all_households,2020-04-01,2020-04-30,Q25b,with_children_and_adults,88
Not a Veteran,629,all_households,2020-04-01,2020-04-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,3,all_households,2020-04-01,2020-04-30,Q25b,without_children,3
Client Doesn't Know/Client Refused,3,all_households,2020-04-01,2020-04-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,3,all_households,2020-04-01,2020-04-30,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2020-04-01,2020-04-30,Q25b,without_children,3
Data Not Collected,3,all_households,2020-04-01,2020-04-30,Q25b,with_children_and_adults,0
Data Not Collected,3,all_households,2020-04-01,2020-04-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2020-05-01,2020-05-31,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2020-05-01,2020-05-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2020-05-01,2020-05-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,32,all_households,2020-05-01,2020-05-31,Q25b,without_children,30
Non-Chronically Homeless Veteran,32,all_households,2020-05-01,2020-05-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,32,all_households,2020-05-01,2020-05-31,Q25b,unknown_household_type,0
Not a Veteran,624,all_households,2020-05-01,2020-05-31,Q25b,without_children,535
Not a Veteran,624,all_households,2020-05-01,2020-05-31,Q25b,with_children_and_adults,87
Not a Veteran,624,all_households,2020-05-01,2020-05-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2020-05-01,2020-05-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-05-01,2020-05-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-05-01,2020-05-31,Q25b,unknown_household_type,0
Data Not Collected,4,all_households,2020-05-01,2020-05-31,Q25b,without_children,4
Data Not Collected,4,all_households,2020-05-01,2020-05-31,Q25b,with_children_and_adults,0
Data Not Collected,4,all_households,2020-05-01,2020-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2020-06-01,2020-06-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2020-06-01,2020-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2020-06-01,2020-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_households,2020-06-01,2020-06-30,Q25b,without_children,33
Non-Chronically Homeless Veteran,35,all_households,2020-06-01,2020-06-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,35,all_households,2020-06-01,2020-06-30,Q25b,unknown_household_type,0
Not a Veteran,636,all_households,2020-06-01,2020-06-30,Q25b,without_children,547
Not a Veteran,636,all_households,2020-06-01,2020-06-30,Q25b,with_children_and_adults,87
Not a Veteran,636,all_households,2020-06-01,2020-06-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2020-06-01,2020-06-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-06-01,2020-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-06-01,2020-06-30,Q25b,unknown_household_type,0
Data Not Collected,4,all_households,2020-06-01,2020-06-30,Q25b,without_children,4
Data Not Collected,4,all_households,2020-06-01,2020-06-30,Q25b,with_children_and_adults,0
Data Not Collected,4,all_households,2020-06-01,2020-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,14,all_households,2020-07-01,2020-07-31,Q25b,without_children,14
Chronically Homeless Veteran,14,all_households,2020-07-01,2020-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,14,all_households,2020-07-01,2020-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,33,all_households,2020-07-01,2020-07-31,Q25b,without_children,31
Non-Chronically Homeless Veteran,33,all_households,2020-07-01,2020-07-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,33,all_households,2020-07-01,2020-07-31,Q25b,unknown_household_type,0
Not a Veteran,606,all_households,2020-07-01,2020-07-31,Q25b,without_children,514
Not a Veteran,606,all_households,2020-07-01,2020-07-31,Q25b,with_children_and_adults,90
Not a Veteran,606,all_households,2020-07-01,2020-07-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2020-07-01,2020-07-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-07-01,2020-07-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-07-01,2020-07-31,Q25b,unknown_household_type,0
Data Not Collected,3,all_households,2020-07-01,2020-07-31,Q25b,without_children,3
Data Not Collected,3,all_households,2020-07-01,2020-07-31,Q25b,with_children_and_adults,0
Data Not Collected,3,all_households,2020-07-01,2020-07-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,15,all_households,2020-08-01,2020-08-31,Q25b,without_children,15
Chronically Homeless Veteran,15,all_households,2020-08-01,2020-08-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,15,all_households,2020-08-01,2020-08-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,28,all_households,2020-08-01,2020-08-31,Q25b,without_children,25
Non-Chronically Homeless Veteran,28,all_households,2020-08-01,2020-08-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,28,all_households,2020-08-01,2020-08-31,Q25b,unknown_household_type,0
Not a Veteran,610,all_households,2020-08-01,2020-08-31,Q25b,without_children,522
Not a Veteran,610,all_households,2020-08-01,2020-08-31,Q25b,with_children_and_adults,86
Not a Veteran,610,all_households,2020-08-01,2020-08-31,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2020-08-01,2020-08-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-08-01,2020-08-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-08-01,2020-08-31,Q25b,unknown_household_type,0
Data Not Collected,4,all_households,2020-08-01,2020-08-31,Q25b,without_children,4
Data Not Collected,4,all_households,2020-08-01,2020-08-31,Q25b,with_children_and_adults,0
Data Not Collected,4,all_households,2020-08-01,2020-08-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2020-09-01,2020-09-30,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2020-09-01,2020-09-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2020-09-01,2020-09-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,31,all_households,2020-09-01,2020-09-30,Q25b,without_children,29
Non-Chronically Homeless Veteran,31,all_households,2020-09-01,2020-09-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,31,all_households,2020-09-01,2020-09-30,Q25b,unknown_household_type,0
Not a Veteran,631,all_households,2020-09-01,2020-09-30,Q25b,without_children,535
Not a Veteran,631,all_households,2020-09-01,2020-09-30,Q25b,with_children_and_adults,94
Not a Veteran,631,all_households,2020-09-01,2020-09-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2020-09-01,2020-09-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-09-01,2020-09-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-09-01,2020-09-30,Q25b,unknown_household_type,0
Data Not Collected,4,all_households,2020-09-01,2020-09-30,Q25b,without_children,4
Data Not Collected,4,all_households,2020-09-01,2020-09-30,Q25b,with_children_and_adults,0
Data Not Collected,4,all_households,2020-09-01,2020-09-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2020-10-01,2020-10-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2020-10-01,2020-10-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2020-10-01,2020-10-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,37,all_households,2020-10-01,2020-10-31,Q25b,without_children,33
Non-Chronically Homeless Veteran,37,all_households,2020-10-01,2020-10-31,Q25b,with_children_and_adults,4
Non-Chronically Homeless Veteran,37,all_households,2020-10-01,2020-10-31,Q25b,unknown_household_type,0
Not a Veteran,656,all_households,2020-10-01,2020-10-31,Q25b,without_children,560
Not a Veteran,656,all_households,2020-10-01,2020-10-31,Q25b,with_children_and_adults,93
Not a Veteran,656,all_households,2020-10-01,2020-10-31,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_households,2020-10-01,2020-10-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-10-01,2020-10-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-10-01,2020-10-31,Q25b,unknown_household_type,0
Data Not Collected,4,all_households,2020-10-01,2020-10-31,Q25b,without_children,4
Data Not Collected,4,all_households,2020-10-01,2020-10-31,Q25b,with_children_and_adults,0
Data Not Collected,4,all_households,2020-10-01,2020-10-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2020-11-01,2020-11-30,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2020-11-01,2020-11-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2020-11-01,2020-11-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,34,all_households,2020-11-01,2020-11-30,Q25b,without_children,31
Non-Chronically Homeless Veteran,34,all_households,2020-11-01,2020-11-30,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,34,all_households,2020-11-01,2020-11-30,Q25b,unknown_household_type,0
Not a Veteran,713,all_households,2020-11-01,2020-11-30,Q25b,without_children,616
Not a Veteran,713,all_households,2020-11-01,2020-11-30,Q25b,with_children_and_adults,94
Not a Veteran,713,all_households,2020-11-01,2020-11-30,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,0,all_households,2020-11-01,2020-11-30,Q25b,without_children,0
Client Doesn't Know/Client Refused,0,all_households,2020-11-01,2020-11-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_households,2020-11-01,2020-11-30,Q25b,unknown_household_type,0
Data Not Collected,7,all_households,2020-11-01,2020-11-30,Q25b,without_children,7
Data Not Collected,7,all_households,2020-11-01,2020-11-30,Q25b,with_children_and_adults,0
Data Not Collected,7,all_households,2020-11-01,2020-11-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2020-12-01,2020-12-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2020-12-01,2020-12-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2020-12-01,2020-12-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,36,all_households,2020-12-01,2020-12-31,Q25b,without_children,33
Non-Chronically Homeless Veteran,36,all_households,2020-12-01,2020-12-31,Q25b,with_children_and_adults,3
Non-Chronically Homeless Veteran,36,all_households,2020-12-01,2020-12-31,Q25b,unknown_household_type,0
Not a Veteran,721,all_households,2020-12-01,2020-12-31,Q25b,without_children,620
Not a Veteran,721,all_households,2020-12-01,2020-12-31,Q25b,with_children_and_adults,98
Not a Veteran,721,all_households,2020-12-01,2020-12-31,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_households,2020-12-01,2020-12-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2020-12-01,2020-12-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2020-12-01,2020-12-31,Q25b,unknown_household_type,0
Data Not Collected,11,all_households,2020-12-01,2020-12-31,Q25b,without_children,11
Data Not Collected,11,all_households,2020-12-01,2020-12-31,Q25b,with_children_and_adults,0
Data Not Collected,11,all_households,2020-12-01,2020-12-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,16,all_households,2021-01-01,2021-01-31,Q25b,without_children,16
Chronically Homeless Veteran,16,all_households,2021-01-01,2021-01-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,16,all_households,2021-01-01,2021-01-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,37,all_households,2021-01-01,2021-01-31,Q25b,without_children,36
Non-Chronically Homeless Veteran,37,all_households,2021-01-01,2021-01-31,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,37,all_households,2021-01-01,2021-01-31,Q25b,unknown_household_type,0
Not a Veteran,750,all_households,2021-01-01,2021-01-31,Q25b,without_children,648
Not a Veteran,750,all_households,2021-01-01,2021-01-31,Q25b,with_children_and_adults,99
Not a Veteran,750,all_households,2021-01-01,2021-01-31,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,2,all_households,2021-01-01,2021-01-31,Q25b,without_children,2
Client Doesn't Know/Client Refused,2,all_households,2021-01-01,2021-01-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,2,all_households,2021-01-01,2021-01-31,Q25b,unknown_household_type,0
Data Not Collected,8,all_households,2021-01-01,2021-01-31,Q25b,without_children,8
Data Not Collected,8,all_households,2021-01-01,2021-01-31,Q25b,with_children_and_adults,0
Data Not Collected,8,all_households,2021-01-01,2021-01-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2021-02-01,2021-02-28,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2021-02-01,2021-02-28,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2021-02-01,2021-02-28,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,31,all_households,2021-02-01,2021-02-28,Q25b,without_children,29
Non-Chronically Homeless Veteran,31,all_households,2021-02-01,2021-02-28,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,31,all_households,2021-02-01,2021-02-28,Q25b,unknown_household_type,0
Not a Veteran,708,all_households,2021-02-01,2021-02-28,Q25b,without_children,614
Not a Veteran,708,all_households,2021-02-01,2021-02-28,Q25b,with_children_and_adults,91
Not a Veteran,708,all_households,2021-02-01,2021-02-28,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,4,all_households,2021-02-01,2021-02-28,Q25b,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2021-02-01,2021-02-28,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2021-02-01,2021-02-28,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2021-02-01,2021-02-28,Q25b,without_children,10
Data Not Collected,10,all_households,2021-02-01,2021-02-28,Q25b,with_children_and_adults,0
Data Not Collected,10,all_households,2021-02-01,2021-02-28,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2021-03-01,2021-03-31,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2021-03-01,2021-03-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2021-03-01,2021-03-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,33,all_households,2021-03-01,2021-03-31,Q25b,without_children,31
Non-Chronically Homeless Veteran,33,all_households,2021-03-01,2021-03-31,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,33,all_households,2021-03-01,2021-03-31,Q25b,unknown_household_type,0
Not a Veteran,713,all_households,2021-03-01,2021-03-31,Q25b,without_children,618
Not a Veteran,713,all_households,2021-03-01,2021-03-31,Q25b,with_children_and_adults,92
Not a Veteran,713,all_households,2021-03-01,2021-03-31,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_households,2021-03-01,2021-03-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-03-01,2021-03-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-03-01,2021-03-31,Q25b,unknown_household_type,0
Data Not Collected,11,all_households,2021-03-01,2021-03-31,Q25b,without_children,11
Data Not Collected,11,all_households,2021-03-01,2021-03-31,Q25b,with_children_and_adults,0
Data Not Collected,11,all_households,2021-03-01,2021-03-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2021-04-01,2021-04-30,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2021-04-01,2021-04-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2021-04-01,2021-04-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,33,all_households,2021-04-01,2021-04-30,Q25b,without_children,31
Non-Chronically Homeless Veteran,33,all_households,2021-04-01,2021-04-30,Q25b,with_children_and_adults,2
Non-Chronically Homeless Veteran,33,all_households,2021-04-01,2021-04-30,Q25b,unknown_household_type,0
Not a Veteran,683,all_households,2021-04-01,2021-04-30,Q25b,without_children,593
Not a Veteran,683,all_households,2021-04-01,2021-04-30,Q25b,with_children_and_adults,87
Not a Veteran,683,all_households,2021-04-01,2021-04-30,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_households,2021-04-01,2021-04-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-04-01,2021-04-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-04-01,2021-04-30,Q25b,unknown_household_type,0
Data Not Collected,9,all_households,2021-04-01,2021-04-30,Q25b,without_children,9
Data Not Collected,9,all_households,2021-04-01,2021-04-30,Q25b,with_children_and_adults,0
Data Not Collected,9,all_households,2021-04-01,2021-04-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2021-05-01,2021-05-31,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2021-05-01,2021-05-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2021-05-01,2021-05-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_households,2021-05-01,2021-05-31,Q25b,without_children,34
Non-Chronically Homeless Veteran,35,all_households,2021-05-01,2021-05-31,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,35,all_households,2021-05-01,2021-05-31,Q25b,unknown_household_type,0
Not a Veteran,646,all_households,2021-05-01,2021-05-31,Q25b,without_children,558
Not a Veteran,646,all_households,2021-05-01,2021-05-31,Q25b,with_children_and_adults,85
Not a Veteran,646,all_households,2021-05-01,2021-05-31,Q25b,unknown_household_type,3
Client Doesn't Know/Client Refused,1,all_households,2021-05-01,2021-05-31,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-05-01,2021-05-31,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-05-01,2021-05-31,Q25b,unknown_household_type,0
Data Not Collected,12,all_households,2021-05-01,2021-05-31,Q25b,without_children,12
Data Not Collected,12,all_households,2021-05-01,2021-05-31,Q25b,with_children_and_adults,0
Data Not Collected,12,all_households,2021-05-01,2021-05-31,Q25b,unknown_household_type,0
Chronically Homeless Veteran,17,all_households,2021-06-01,2021-06-30,Q25b,without_children,17
Chronically Homeless Veteran,17,all_households,2021-06-01,2021-06-30,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,17,all_households,2021-06-01,2021-06-30,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_households,2021-06-01,2021-06-30,Q25b,without_children,34
Non-Chronically Homeless Veteran,35,all_households,2021-06-01,2021-06-30,Q25b,with_children_and_adults,1
Non-Chronically Homeless Veteran,35,all_households,2021-06-01,2021-06-30,Q25b,unknown_household_type,0
Not a Veteran,681,all_households,2021-06-01,2021-06-30,Q25b,without_children,594
Not a Veteran,681,all_households,2021-06-01,2021-06-30,Q25b,with_children_and_adults,85
Not a Veteran,681,all_households,2021-06-01,2021-06-30,Q25b,unknown_household_type,2
Client Doesn't Know/Client Refused,1,all_households,2021-06-01,2021-06-30,Q25b,without_children,1
Client Doesn't Know/Client Refused,1,all_households,2021-06-01,2021-06-30,Q25b,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_households,2021-06-01,2021-06-30,Q25b,unknown_household_type,0
Data Not Collected,10,all_households,2021-06-01,2021-06-30,Q25b,without_children,10
Data Not Collected,10,all_households,2021-06-01,2021-06-30,Q25b,with_children_and_adults,0
Data Not Collected,10,all_households,2021-06-01,2021-06-30,Q25b,unknown_household_type,0
Chronically Homeless Veteran,18,all_households,2021-07-01,2021-07-31,Q25b,without_children,18
Chronically Homeless Veteran,18,all_households,2021-07-01,2021-07-31,Q25b,with_children_and_adults,0
Chronically Homeless Veteran,18,all_households,2021-07-01,2021-07-31,Q25b,unknown_household_type,0
Non-Chronically Homeless Veteran,35,all_households,2021-07-01,2021-07-31,Q25b,without_children,35
Non-Chronically Homeless Veteran,35,all_households,2021-07-01,2021-07-31,Q25b,with_children_and_adults,0
Non-Chronically Homeless Veteran,35,all_households,2021-07-01,2021-07-31,Q25b,unknown_household_type,0
Not a Veteran,687,all_households,2021-07-01,2021-07-31,Q25b,without_children,584
