ch_status_households,total,population,start_date,end_date,question,household_type,count
Not Chronically Homeless,564,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,without_children,10
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,with_children_and_adults,3
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,with_only_children,0
Data Not Collected,13,all_households,2019-09-01,2019-09-30,Q26a,unknown_household_type,0
Chronically Homeless,89,all_households,2019-10-01,2019-10-31,Q26a,without_children,84
Chronically Homeless,89,all_households,2019-10-01,2019-10-31,Q26a,with_children_and_adults,5
Chronically Homeless,89,all_households,2019-10-01,2019-10-31,Q26a,with_only_children,0
Chronically Homeless,89,all_households,2019-10-01,2019-10-31,Q26a,unknown_household_type,0
Not Chronically Homeless,583,all_households,2019-10-01,2019-10-31,Q26a,without_children,458
Not Chronically Homeless,583,all_households,2019-10-01,2019-10-31,Q26a,with_children_and_adults,122
Not Chronically Homeless,583,all_households,2019-10-01,2019-10-31,Q26a,with_only_children,0
Not Chronically Homeless,583,all_households,2019-10-01,2019-10-31,Q26a,unknown_household_type,3
Client Doesn't Know/Client Refused,6,all_households,2019-10-01,2019-10-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2019-10-01,2019-10-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2019-10-01,2019-10-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2019-10-01,2019-10-31,Q26a,unknown_household_type,0
Data Not Collected,18,all_households,2019-10-01,2019-10-31,Q26a,without_children,11
Data Not Collected,18,all_households,2019-10-01,2019-10-31,Q26a,with_children_and_adults,6
Data Not Collected,18,all_households,2019-10-01,2019-10-31,Q26a,with_only_children,0
Data Not Collected,18,all_households,2019-10-01,2019-10-31,Q26a,unknown_household_type,1
Chronically Homeless,98,all_households,2019-11-01,2019-11-30,Q26a,without_children,94
Chronically Homeless,98,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,4
Chronically Homeless,98,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Chronically Homeless,98,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,without_children,457
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,115
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Not Chronically Homeless,574,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,without_children,4
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,1
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,0
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,without_children,16
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,with_children_and_adults,6
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,with_only_children,0
Data Not Collected,23,all_households,2019-11-01,2019-11-30,Q26a,unknown_household_type,1
Chronically Homeless,97,all_households,2019-12-01,2019-12-31,Q26a,without_children,92
Chronically Homeless,97,all_households,2019-12-01,2019-12-31,Q26a,with_children_and_adults,5
Chronically Homeless,97,all_households,2019-12-01,2019-12-31,Q26a,with_only_children,0
Chronically Homeless,97,all_households,2019-12-01,2019-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,595,all_households,2019-12-01,2019-12-31,Q26a,without_children,465
Not Chronically Homeless,595,all_households,2019-12-01,2019-12-31,Q26a,with_children_and_adults,128
Not Chronically Homeless,595,all_households,2019-12-01,2019-12-31,Q26a,with_only_children,0
Not Chronically Homeless,595,all_households,2019-12-01,2019-12-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,8,all_households,2019-12-01,2019-12-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,8,all_households,2019-12-01,2019-12-31,Q26a,with_children_and_adults,2
Client Doesn't Know/Client Refused,8,all_households,2019-12-01,2019-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,8,all_households,2019-12-01,2019-12-31,Q26a,unknown_household_type,0
Data Not Collected,21,all_households,2019-12-01,2019-12-31,Q26a,without_children,15
Data Not Collected,21,all_households,2019-12-01,2019-12-31,Q26a,with_children_and_adults,5
Data Not Collected,21,all_households,2019-12-01,2019-12-31,Q26a,with_only_children,0
Data Not Collected,21,all_households,2019-12-01,2019-12-31,Q26a,unknown_household_type,1
Chronically Homeless,103,all_households,2020-01-01,2020-01-31,Q26a,without_children,97
Chronically Homeless,103,all_households,2020-01-01,2020-01-31,Q26a,with_children_and_adults,6
Chronically Homeless,103,all_households,2020-01-01,2020-01-31,Q26a,with_only_children,0
Chronically Homeless,103,all_households,2020-01-01,2020-01-31,Q26a,unknown_household_type,0
Not Chronically Homeless,635,all_households,2020-01-01,2020-01-31,Q26a,without_children,516
Not Chronically Homeless,635,all_households,2020-01-01,2020-01-31,Q26a,with_children_and_adults,117
Not Chronically Homeless,635,all_households,2020-01-01,2020-01-31,Q26a,with_only_children,0
Not Chronically Homeless,635,all_households,2020-01-01,2020-01-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,7,all_households,2020-01-01,2020-01-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,7,all_households,2020-01-01,2020-01-31,Q26a,with_children_and_adults,1
Client Doesn't Know/Client Refused,7,all_households,2020-01-01,2020-01-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,7,all_households,2020-01-01,2020-01-31,Q26a,unknown_household_type,0
Data Not Collected,19,all_households,2020-01-01,2020-01-31,Q26a,without_children,14
Data Not Collected,19,all_households,2020-01-01,2020-01-31,Q26a,with_children_and_adults,4
Data Not Collected,19,all_households,2020-01-01,2020-01-31,Q26a,with_only_children,0
Data Not Collected,19,all_households,2020-01-01,2020-01-31,Q26a,unknown_household_type,1
Chronically Homeless,112,all_households,2020-02-01,2020-02-29,Q26a,without_children,106
Chronically Homeless,112,all_households,2020-02-01,2020-02-29,Q26a,with_children_and_adults,6
Chronically Homeless,112,all_households,2020-02-01,2020-02-29,Q26a,with_only_children,0
Chronically Homeless,112,all_households,2020-02-01,2020-02-29,Q26a,unknown_household_type,0
Not Chronically Homeless,599,all_households,2020-02-01,2020-02-29,Q26a,without_children,483
Not Chronically Homeless,599,all_households,2020-02-01,2020-02-29,Q26a,with_children_and_adults,114
Not Chronically Homeless,599,all_households,2020-02-01,2020-02-29,Q26a,with_only_children,0
Not Chronically Homeless,599,all_households,2020-02-01,2020-02-29,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,8,all_households,2020-02-01,2020-02-29,Q26a,without_children,8
Client Doesn't Know/Client Refused,8,all_households,2020-02-01,2020-02-29,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,8,all_households,2020-02-01,2020-02-29,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,8,all_households,2020-02-01,2020-02-29,Q26a,unknown_household_type,0
Data Not Collected,20,all_households,2020-02-01,2020-02-29,Q26a,without_children,18
Data Not Collected,20,all_households,2020-02-01,2020-02-29,Q26a,with_children_and_adults,1
Data Not Collected,20,all_households,2020-02-01,2020-02-29,Q26a,with_only_children,0
Data Not Collected,20,all_households,2020-02-01,2020-02-29,Q26a,unknown_household_type,1
Chronically Homeless,114,all_households,2020-03-01,2020-03-31,Q26a,without_children,110
Chronically Homeless,114,all_households,2020-03-01,2020-03-31,Q26a,with_children_and_adults,4
Chronically Homeless,114,all_households,2020-03-01,2020-03-31,Q26a,with_only_children,0
Chronically Homeless,114,all_households,2020-03-01,2020-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,553,all_households,2020-03-01,2020-03-31,Q26a,without_children,457
Not Chronically Homeless,553,all_households,2020-03-01,2020-03-31,Q26a,with_children_and_adults,94
Not Chronically Homeless,553,all_households,2020-03-01,2020-03-31,Q26a,with_only_children,0
Not Chronically Homeless,553,all_households,2020-03-01,2020-03-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,6,all_households,2020-03-01,2020-03-31,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2020-03-01,2020-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2020-03-01,2020-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2020-03-01,2020-03-31,Q26a,unknown_household_type,0
Data Not Collected,19,all_households,2020-03-01,2020-03-31,Q26a,without_children,17
Data Not Collected,19,all_households,2020-03-01,2020-03-31,Q26a,with_children_and_adults,1
Data Not Collected,19,all_households,2020-03-01,2020-03-31,Q26a,with_only_children,0
Data Not Collected,19,all_households,2020-03-01,2020-03-31,Q26a,unknown_household_type,1
Chronically Homeless,131,all_households,2020-04-01,2020-04-30,Q26a,without_children,127
Chronically Homeless,131,all_households,2020-04-01,2020-04-30,Q26a,with_children_and_adults,4
Chronically Homeless,131,all_households,2020-04-01,2020-04-30,Q26a,with_only_children,0
Chronically Homeless,131,all_households,2020-04-01,2020-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,519,all_households,2020-04-01,2020-04-30,Q26a,without_children,434
Not Chronically Homeless,519,all_households,2020-04-01,2020-04-30,Q26a,with_children_and_adults,83
Not Chronically Homeless,519,all_households,2020-04-01,2020-04-30,Q26a,with_only_children,0
Not Chronically Homeless,519,all_households,2020-04-01,2020-04-30,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,9,all_households,2020-04-01,2020-04-30,Q26a,without_children,9
Client Doesn't Know/Client Refused,9,all_households,2020-04-01,2020-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,9,all_households,2020-04-01,2020-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,9,all_households,2020-04-01,2020-04-30,Q26a,unknown_household_type,0
Data Not Collected,24,all_households,2020-04-01,2020-04-30,Q26a,without_children,20
Data Not Collected,24,all_households,2020-04-01,2020-04-30,Q26a,with_children_and_adults,3
Data Not Collected,24,all_households,2020-04-01,2020-04-30,Q26a,with_only_children,0
Data Not Collected,24,all_households,2020-04-01,2020-04-30,Q26a,unknown_household_type,1
Chronically Homeless,132,all_households,2020-05-01,2020-05-31,Q26a,without_children,128
Chronically Homeless,132,all_households,2020-05-01,2020-05-31,Q26a,with_children_and_adults,4
Chronically Homeless,132,all_households,2020-05-01,2020-05-31,Q26a,with_only_children,0
Chronically Homeless,132,all_households,2020-05-01,2020-05-31,Q26a,unknown_household_type,0
Not Chronically Homeless,522,all_households,2020-05-01,2020-05-31,Q26a,without_children,437
Not Chronically Homeless,522,all_households,2020-05-01,2020-05-31,Q26a,with_children_and_adults,84
Not Chronically Homeless,522,all_households,2020-05-01,2020-05-31,Q26a,with_only_children,0
Not Chronically Homeless,522,all_households,2020-05-01,2020-05-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,7,all_households,2020-05-01,2020-05-31,Q26a,without_children,7
Client Doesn't Know/Client Refused,7,all_households,2020-05-01,2020-05-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,7,all_households,2020-05-01,2020-05-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,7,all_households,2020-05-01,2020-05-31,Q26a,unknown_household_type,0
Data Not Collected,19,all_households,2020-05-01,2020-05-31,Q26a,without_children,17
Data Not Collected,19,all_households,2020-05-01,2020-05-31,Q26a,with_children_and_adults,1
Data Not Collected,19,all_households,2020-05-01,2020-05-31,Q26a,with_only_children,0
Data Not Collected,19,all_households,2020-05-01,2020-05-31,Q26a,unknown_household_type,1
Chronically Homeless,137,all_households,2020-06-01,2020-06-30,Q26a,without_children,133
Chronically Homeless,137,all_households,2020-06-01,2020-06-30,Q26a,with_children_and_adults,4
Chronically Homeless,137,all_households,2020-06-01,2020-06-30,Q26a,with_only_children,0
Chronically Homeless,137,all_households,2020-06-01,2020-06-30,Q26a,unknown_household_type,0
Not Chronically Homeless,534,all_households,2020-06-01,2020-06-30,Q26a,without_children,449
Not Chronically Homeless,534,all_households,2020-06-01,2020-06-30,Q26a,with_children_and_adults,84
Not Chronically Homeless,534,all_households,2020-06-01,2020-06-30,Q26a,with_only_children,0
Not Chronically Homeless,534,all_households,2020-06-01,2020-06-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,6,all_households,2020-06-01,2020-06-30,Q26a,without_children,6
Client Doesn't Know/Client Refused,6,all_households,2020-06-01,2020-06-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,6,all_households,2020-06-01,2020-06-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,6,all_households,2020-06-01,2020-06-30,Q26a,unknown_household_type,0
Data Not Collected,16,all_households,2020-06-01,2020-06-30,Q26a,without_children,14
Data Not Collected,16,all_households,2020-06-01,2020-06-30,Q26a,with_children_and_adults,1
Data Not Collected,16,all_households,2020-06-01,2020-06-30,Q26a,with_only_children,0
Data Not Collected,16,all_households,2020-06-01,2020-06-30,Q26a,unknown_household_type,1
Chronically Homeless,128,all_households,2020-07-01,2020-07-31,Q26a,without_children,124
Chronically Homeless,128,all_households,2020-07-01,2020-07-31,Q26a,with_children_and_adults,4
Chronically Homeless,128,all_households,2020-07-01,2020-07-31,Q26a,with_only_children,0
Chronically Homeless,128,all_households,2020-07-01,2020-07-31,Q26a,unknown_household_type,0
Not Chronically Homeless,513,all_households,2020-07-01,2020-07-31,Q26a,without_children,426
Not Chronically Homeless,513,all_households,2020-07-01,2020-07-31,Q26a,with_children_and_adults,86
Not Chronically Homeless,513,all_households,2020-07-01,2020-07-31,Q26a,with_only_children,0
Not Chronically Homeless,513,all_households,2020-07-01,2020-07-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,4,all_households,2020-07-01,2020-07-31,Q26a,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2020-07-01,2020-07-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2020-07-01,2020-07-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_households,2020-07-01,2020-07-31,Q26a,unknown_household_type,0
Data Not Collected,15,all_households,2020-07-01,2020-07-31,Q26a,without_children,11
Data Not Collected,15,all_households,2020-07-01,2020-07-31,Q26a,with_children_and_adults,3
Data Not Collected,15,all_households,2020-07-01,2020-07-31,Q26a,with_only_children,0
Data Not Collected,15,all_households,2020-07-01,2020-07-31,Q26a,unknown_household_type,1
Chronically Homeless,137,all_households,2020-08-01,2020-08-31,Q26a,without_children,133
Chronically Homeless,137,all_households,2020-08-01,2020-08-31,Q26a,with_children_and_adults,4
Chronically Homeless,137,all_households,2020-08-01,2020-08-31,Q26a,with_only_children,0
Chronically Homeless,137,all_households,2020-08-01,2020-08-31,Q26a,unknown_household_type,0
Not Chronically Homeless,506,all_households,2020-08-01,2020-08-31,Q26a,without_children,422
Not Chronically Homeless,506,all_households,2020-08-01,2020-08-31,Q26a,with_children_and_adults,83
Not Chronically Homeless,506,all_households,2020-08-01,2020-08-31,Q26a,with_only_children,0
Not Chronically Homeless,506,all_households,2020-08-01,2020-08-31,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,5,all_households,2020-08-01,2020-08-31,Q26a,without_children,5
Client Doesn't Know/Client Refused,5,all_households,2020-08-01,2020-08-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,5,all_households,2020-08-01,2020-08-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,5,all_households,2020-08-01,2020-08-31,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2020-08-01,2020-08-31,Q26a,without_children,9
Data Not Collected,13,all_households,2020-08-01,2020-08-31,Q26a,with_children_and_adults,3
Data Not Collected,13,all_households,2020-08-01,2020-08-31,Q26a,with_only_children,0
Data Not Collected,13,all_households,2020-08-01,2020-08-31,Q26a,unknown_household_type,1
Chronically Homeless,139,all_households,2020-09-01,2020-09-30,Q26a,without_children,135
Chronically Homeless,139,all_households,2020-09-01,2020-09-30,Q26a,with_children_and_adults,4
Chronically Homeless,139,all_households,2020-09-01,2020-09-30,Q26a,with_only_children,0
Chronically Homeless,139,all_households,2020-09-01,2020-09-30,Q26a,unknown_household_type,0
Not Chronically Homeless,529,all_households,2020-09-01,2020-09-30,Q26a,without_children,437
Not Chronically Homeless,529,all_households,2020-09-01,2020-09-30,Q26a,with_children_and_adults,91
Not Chronically Homeless,529,all_households,2020-09-01,2020-09-30,Q26a,with_only_children,0
Not Chronically Homeless,529,all_households,2020-09-01,2020-09-30,Q26a,unknown_household_type,1
Client Doesn't Know/Client Refused,4,all_households,2020-09-01,2020-09-30,Q26a,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2020-09-01,2020-09-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2020-09-01,2020-09-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_households,2020-09-01,2020-09-30,Q26a,unknown_household_type,0
Data Not Collected,13,all_households,2020-09-01,2020-09-30,Q26a,without_children,11
Data Not Collected,13,all_households,2020-09-01,2020-09-30,Q26a,with_children_and_adults,1
Data Not Collected,13,all_households,2020-09-01,2020-09-30,Q26a,with_only_children,0
Data Not Collected,13,all_households,2020-09-01,2020-09-30,Q26a,unknown_household_type,1
Chronically Homeless,148,all_households,2020-10-01,2020-10-31,Q26a,without_children,144
Chronically Homeless,148,all_households,2020-10-01,2020-10-31,Q26a,with_children_and_adults,4
Chronically Homeless,148,all_households,2020-10-01,2020-10-31,Q26a,with_only_children,0
Chronically Homeless,148,all_households,2020-10-01,2020-10-31,Q26a,unknown_household_type,0
Not Chronically Homeless,549,all_households,2020-10-01,2020-10-31,Q26a,without_children,455
Not Chronically Homeless,549,all_households,2020-10-01,2020-10-31,Q26a,with_children_and_adults,92
Not Chronically Homeless,549,all_households,2020-10-01,2020-10-31,Q26a,with_only_children,0
Not Chronically Homeless,549,all_households,2020-10-01,2020-10-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,4,all_households,2020-10-01,2020-10-31,Q26a,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2020-10-01,2020-10-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2020-10-01,2020-10-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_households,2020-10-01,2020-10-31,Q26a,unknown_household_type,0
Data Not Collected,19,all_households,2020-10-01,2020-10-31,Q26a,without_children,17
Data Not Collected,19,all_households,2020-10-01,2020-10-31,Q26a,with_children_and_adults,1
Data Not Collected,19,all_households,2020-10-01,2020-10-31,Q26a,with_only_children,0
Data Not Collected,19,all_households,2020-10-01,2020-10-31,Q26a,unknown_household_type,1
Chronically Homeless,157,all_households,2020-11-01,2020-11-30,Q26a,without_children,153
Chronically Homeless,157,all_households,2020-11-01,2020-11-30,Q26a,with_children_and_adults,4
Chronically Homeless,157,all_households,2020-11-01,2020-11-30,Q26a,with_only_children,0
Chronically Homeless,157,all_households,2020-11-01,2020-11-30,Q26a,unknown_household_type,0
Not Chronically Homeless,595,all_households,2020-11-01,2020-11-30,Q26a,without_children,501
Not Chronically Homeless,595,all_households,2020-11-01,2020-11-30,Q26a,with_children_and_adults,92
Not Chronically Homeless,595,all_households,2020-11-01,2020-11-30,Q26a,with_only_children,0
Not Chronically Homeless,595,all_households,2020-11-01,2020-11-30,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,4,all_households,2020-11-01,2020-11-30,Q26a,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2020-11-01,2020-11-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2020-11-01,2020-11-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_households,2020-11-01,2020-11-30,Q26a,unknown_household_type,0
Data Not Collected,20,all_households,2020-11-01,2020-11-30,Q26a,without_children,18
Data Not Collected,20,all_households,2020-11-01,2020-11-30,Q26a,with_children_and_adults,1
Data Not Collected,20,all_households,2020-11-01,2020-11-30,Q26a,with_only_children,0
Data Not Collected,20,all_households,2020-11-01,2020-11-30,Q26a,unknown_household_type,1
Chronically Homeless,163,all_households,2020-12-01,2020-12-31,Q26a,without_children,159
Chronically Homeless,163,all_households,2020-12-01,2020-12-31,Q26a,with_children_and_adults,4
Chronically Homeless,163,all_households,2020-12-01,2020-12-31,Q26a,with_only_children,0
Chronically Homeless,163,all_households,2020-12-01,2020-12-31,Q26a,unknown_household_type,0
Not Chronically Homeless,598,all_households,2020-12-01,2020-12-31,Q26a,without_children,500
Not Chronically Homeless,598,all_households,2020-12-01,2020-12-31,Q26a,with_children_and_adults,96
Not Chronically Homeless,598,all_households,2020-12-01,2020-12-31,Q26a,with_only_children,0
Not Chronically Homeless,598,all_households,2020-12-01,2020-12-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,4,all_households,2020-12-01,2020-12-31,Q26a,without_children,4
Client Doesn't Know/Client Refused,4,all_households,2020-12-01,2020-12-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,4,all_households,2020-12-01,2020-12-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,4,all_households,2020-12-01,2020-12-31,Q26a,unknown_household_type,0
Data Not Collected,23,all_households,2020-12-01,2020-12-31,Q26a,without_children,21
Data Not Collected,23,all_households,2020-12-01,2020-12-31,Q26a,with_children_and_adults,1
Data Not Collected,23,all_households,2020-12-01,2020-12-31,Q26a,with_only_children,0
Data Not Collected,23,all_households,2020-12-01,2020-12-31,Q26a,unknown_household_type,1
Chronically Homeless,169,all_households,2021-01-01,2021-01-31,Q26a,without_children,163
Chronically Homeless,169,all_households,2021-01-01,2021-01-31,Q26a,with_children_and_adults,5
Chronically Homeless,169,all_households,2021-01-01,2021-01-31,Q26a,with_only_children,0
Chronically Homeless,169,all_households,2021-01-01,2021-01-31,Q26a,unknown_household_type,1
Not Chronically Homeless,616,all_households,2021-01-01,2021-01-31,Q26a,without_children,520
Not Chronically Homeless,616,all_households,2021-01-01,2021-01-31,Q26a,with_children_and_adults,94
Not Chronically Homeless,616,all_households,2021-01-01,2021-01-31,Q26a,with_only_children,0
Not Chronically Homeless,616,all_households,2021-01-01,2021-01-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,7,all_households,2021-01-01,2021-01-31,Q26a,without_children,7
Client Doesn't Know/Client Refused,7,all_households,2021-01-01,2021-01-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,7,all_households,2021-01-01,2021-01-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,7,all_households,2021-01-01,2021-01-31,Q26a,unknown_household_type,0
Data Not Collected,25,all_households,2021-01-01,2021-01-31,Q26a,without_children,22
Data Not Collected,25,all_households,2021-01-01,2021-01-31,Q26a,with_children_and_adults,2
Data Not Collected,25,all_households,2021-01-01,2021-01-31,Q26a,with_only_children,0
Data Not Collected,25,all_households,2021-01-01,2021-01-31,Q26a,unknown_household_type,1
Chronically Homeless,158,all_households,2021-02-01,2021-02-28,Q26a,without_children,154
Chronically Homeless,158,all_households,2021-02-01,2021-02-28,Q26a,with_children_and_adults,4
Chronically Homeless,158,all_households,2021-02-01,2021-02-28,Q26a,with_only_children,0
Chronically Homeless,158,all_households,2021-02-01,2021-02-28,Q26a,unknown_household_type,0
Not Chronically Homeless,580,all_households,2021-02-01,2021-02-28,Q26a,without_children,488
Not Chronically Homeless,580,all_households,2021-02-01,2021-02-28,Q26a,with_children_and_adults,90
Not Chronically Homeless,580,all_households,2021-02-01,2021-02-28,Q26a,with_only_children,0
Not Chronically Homeless,580,all_households,2021-02-01,2021-02-28,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,11,all_households,2021-02-01,2021-02-28,Q26a,without_children,11
Client Doesn't Know/Client Refused,11,all_households,2021-02-01,2021-02-28,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,11,all_households,2021-02-01,2021-02-28,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,11,all_households,2021-02-01,2021-02-28,Q26a,unknown_household_type,0
Data Not Collected,26,all_households,2021-02-01,2021-02-28,Q26a,without_children,24
Data Not Collected,26,all_households,2021-02-01,2021-02-28,Q26a,with_children_and_adults,1
Data Not Collected,26,all_households,2021-02-01,2021-02-28,Q26a,with_only_children,0
Data Not Collected,26,all_households,2021-02-01,2021-02-28,Q26a,unknown_household_type,1
Chronically Homeless,153,all_households,2021-03-01,2021-03-31,Q26a,without_children,148
Chronically Homeless,153,all_households,2021-03-01,2021-03-31,Q26a,with_children_and_adults,5
Chronically Homeless,153,all_households,2021-03-01,2021-03-31,Q26a,with_only_children,0
Chronically Homeless,153,all_households,2021-03-01,2021-03-31,Q26a,unknown_household_type,0
Not Chronically Homeless,584,all_households,2021-03-01,2021-03-31,Q26a,without_children,495
Not Chronically Homeless,584,all_households,2021-03-01,2021-03-31,Q26a,with_children_and_adults,87
Not Chronically Homeless,584,all_households,2021-03-01,2021-03-31,Q26a,with_only_children,0
Not Chronically Homeless,584,all_households,2021-03-01,2021-03-31,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,10,all_households,2021-03-01,2021-03-31,Q26a,without_children,10
Client Doesn't Know/Client Refused,10,all_households,2021-03-01,2021-03-31,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,10,all_households,2021-03-01,2021-03-31,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,10,all_households,2021-03-01,2021-03-31,Q26a,unknown_household_type,0
Data Not Collected,30,all_households,2021-03-01,2021-03-31,Q26a,without_children,27
Data Not Collected,30,all_households,2021-03-01,2021-03-31,Q26a,with_children_and_adults,2
Data Not Collected,30,all_households,2021-03-01,2021-03-31,Q26a,with_only_children,0
Data Not Collected,30,all_households,2021-03-01,2021-03-31,Q26a,unknown_household_type,1
Chronically Homeless,145,all_households,2021-04-01,2021-04-30,Q26a,without_children,140
Chronically Homeless,145,all_households,2021-04-01,2021-04-30,Q26a,with_children_and_adults,5
Chronically Homeless,145,all_households,2021-04-01,2021-04-30,Q26a,with_only_children,0
Chronically Homeless,145,all_households,2021-04-01,2021-04-30,Q26a,unknown_household_type,0
Not Chronically Homeless,560,all_households,2021-04-01,2021-04-30,Q26a,without_children,476
Not Chronically Homeless,560,all_households,2021-04-01,2021-04-30,Q26a,with_children_and_adults,82
Not Chronically Homeless,560,all_households,2021-04-01,2021-04-30,Q26a,with_only_children,0
Not Chronically Homeless,560,all_households,2021-04-01,2021-04-30,Q26a,unknown_household_type,2
Client Doesn't Know/Client Refused,9,all_households,2021-04-01,2021-04-30,Q26a,without_children,9
Client Doesn't Know/Client Refused,9,all_households,2021-04-01,2021-04-30,Q26a,with_children_and_adults,0
Client Doesn't Know/Client Refused,9,all_households,2021-04-01,2021-04-30,Q26a,with_only_children,0
Client Doesn't Know/Client Refused,9,all_households,2021-04-01,2021-04-30,Q26a,unknown_household_type,0
Data Not Collected,30,all_households,2021-04-01,2021-04-30,Q26a,without_children,27
Data Not Collected,30,all_households,2021-04-01,2021-04-30,Q26a,with_children_and_adults,2
Data Not Collected,30,all_households,2021-04-01,2021-04-30,Q26a,with_only_children,0
