time_prior_to_housing,total,population,start_date,end_date,question,household_type,count
Total persons,263,all_persons,2020-09-01,2020-09-30,Q22e,unknown_household_type,0
7 days or less,59,all_persons,2020-10-01,2020-10-31,Q22e,without_children,38
7 days or less,59,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,21
7 days or less,59,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
7 days or less,59,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
8 to 14 days,3,all_persons,2020-10-01,2020-10-31,Q22e,without_children,3
8 to 14 days,3,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,0
8 to 14 days,3,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
8 to 14 days,3,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
15 to 21 days,6,all_persons,2020-10-01,2020-10-31,Q22e,without_children,3
15 to 21 days,6,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,3
15 to 21 days,6,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
15 to 21 days,6,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
22 to 30 days,4,all_persons,2020-10-01,2020-10-31,Q22e,without_children,2
22 to 30 days,4,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,2
22 to 30 days,4,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
22 to 30 days,4,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
31 to 60 days,23,all_persons,2020-10-01,2020-10-31,Q22e,without_children,15
31 to 60 days,23,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,8
31 to 60 days,23,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
31 to 60 days,23,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
61 to 180 days,52,all_persons,2020-10-01,2020-10-31,Q22e,without_children,28
61 to 180 days,52,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,24
61 to 180 days,52,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
61 to 180 days,52,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
181 to 365 days,24,all_persons,2020-10-01,2020-10-31,Q22e,without_children,19
181 to 365 days,24,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,5
181 to 365 days,24,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
181 to 365 days,24,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),32,all_persons,2020-10-01,2020-10-31,Q22e,without_children,29
366-730 days (1-2 years),32,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,3
366-730 days (1-2 years),32,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
366-730 days (1-2 years),32,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
731 days or more,66,all_persons,2020-10-01,2020-10-31,Q22e,without_children,55
731 days or more,66,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,11
731 days or more,66,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
731 days or more,66,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
Total (persons moved into housing),269,all_persons,2020-10-01,2020-10-31,Q22e,without_children,192
Total (persons moved into housing),269,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,77
Total (persons moved into housing),269,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
Total (persons moved into housing),269,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
Not yet moved into housing,33,all_persons,2020-10-01,2020-10-31,Q22e,without_children,21
Not yet moved into housing,33,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,12
Not yet moved into housing,33,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
Not yet moved into housing,33,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
Data not collected,10,all_persons,2020-10-01,2020-10-31,Q22e,without_children,10
Data not collected,10,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,0
Data not collected,10,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
Data not collected,10,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
Total persons,312,all_persons,2020-10-01,2020-10-31,Q22e,without_children,223
Total persons,312,all_persons,2020-10-01,2020-10-31,Q22e,with_children_and_adults,89
Total persons,312,all_persons,2020-10-01,2020-10-31,Q22e,with_only_children,0
Total persons,312,all_persons,2020-10-01,2020-10-31,Q22e,unknown_household_type,0
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,without_children,58
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,38
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
7 days or less,96,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,without_children,6
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,0
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
8 to 14 days,6,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,without_children,5
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,3
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,without_children,3
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,2
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
22 to 30 days,5,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,without_children,23
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,7
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
31 to 60 days,30,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,without_children,32
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,26
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
61 to 180 days,58,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,without_children,27
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,5
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
181 to 365 days,32,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,without_children,34
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,0
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
366-730 days (1-2 years),34,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,without_children,61
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,11
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
731 days or more,72,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,without_children,249
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,92
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Total (persons moved into housing),341,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,without_children,24
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,5
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Not yet moved into housing,29,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,without_children,12
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,0
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Data not collected,12,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,without_children,285
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,with_children_and_adults,97
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,with_only_children,0
Total persons,382,all_persons,2020-11-01,2020-11-30,Q22e,unknown_household_type,0
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,without_children,76
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,43
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
7 days or less,119,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,without_children,8
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,0
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
8 to 14 days,8,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,without_children,4
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,3
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
15 to 21 days,7,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,without_children,6
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,2
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
22 to 30 days,8,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,without_children,16
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,10
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
31 to 60 days,26,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,without_children,35
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,22
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
61 to 180 days,57,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,without_children,26
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,12
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
181 to 365 days,38,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,without_children,38
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
366-730 days (1-2 years),38,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,without_children,62
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,11
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
731 days or more,73,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,without_children,271
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,103
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Total (persons moved into housing),374,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,without_children,23
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,15
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Not yet moved into housing,38,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,without_children,13
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,0
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Data not collected,13,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,without_children,307
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,with_children_and_adults,118
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,with_only_children,0
Total persons,425,all_persons,2020-12-01,2020-12-31,Q22e,unknown_household_type,0
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,without_children,70
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,38
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
7 days or less,109,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,1
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,without_children,8
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,0
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
8 to 14 days,8,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,without_children,10
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,0
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
15 to 21 days,10,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,without_children,5
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,7
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
22 to 30 days,12,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,without_children,20
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,8
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
31 to 60 days,28,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,without_children,38
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,27
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
61 to 180 days,65,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,without_children,29
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,12
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
181 to 365 days,41,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,without_children,44
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,0
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
366-730 days (1-2 years),44,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,without_children,67
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,11
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
731 days or more,78,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,without_children,291
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,103
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Total (persons moved into housing),395,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,1
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,without_children,25
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,14
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Not yet moved into housing,39,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,without_children,11
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,2
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Data not collected,13,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,0
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,without_children,327
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,with_children_and_adults,119
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,with_only_children,0
Total persons,447,all_persons,2021-01-01,2021-01-31,Q22e,unknown_household_type,1
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,without_children,72
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,28
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
7 days or less,100,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,without_children,7
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
8 to 14 days,7,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,without_children,8
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
15 to 21 days,8,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,without_children,6
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,1
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
22 to 30 days,7,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,without_children,23
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,7
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
31 to 60 days,30,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,without_children,37
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,27
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
61 to 180 days,64,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,without_children,24
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,5
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
181 to 365 days,29,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,without_children,32
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
366-730 days (1-2 years),32,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,without_children,63
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,11
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
731 days or more,74,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,without_children,272
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,79
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Total (persons moved into housing),351,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,without_children,21
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,19
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Not yet moved into housing,40,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,without_children,13
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,0
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Data not collected,13,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,without_children,306
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,with_children_and_adults,98
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,with_only_children,0
Total persons,404,all_persons,2021-02-01,2021-02-28,Q22e,unknown_household_type,0
7 days or less,99,all_persons,2021-03-01,2021-03-31,Q22e,without_children,70
7 days or less,99,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,29
7 days or less,99,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
7 days or less,99,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
8 to 14 days,5,all_persons,2021-03-01,2021-03-31,Q22e,without_children,5
8 to 14 days,5,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,0
8 to 14 days,5,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
8 to 14 days,5,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
15 to 21 days,11,all_persons,2021-03-01,2021-03-31,Q22e,without_children,11
15 to 21 days,11,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,0
15 to 21 days,11,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
15 to 21 days,11,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
22 to 30 days,6,all_persons,2021-03-01,2021-03-31,Q22e,without_children,4
22 to 30 days,6,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,2
22 to 30 days,6,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
22 to 30 days,6,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
31 to 60 days,26,all_persons,2021-03-01,2021-03-31,Q22e,without_children,21
31 to 60 days,26,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,5
31 to 60 days,26,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
31 to 60 days,26,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
61 to 180 days,65,all_persons,2021-03-01,2021-03-31,Q22e,without_children,40
61 to 180 days,65,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,25
61 to 180 days,65,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
61 to 180 days,65,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
181 to 365 days,30,all_persons,2021-03-01,2021-03-31,Q22e,without_children,23
181 to 365 days,30,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,7
181 to 365 days,30,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
181 to 365 days,30,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
366-730 days (1-2 years),38,all_persons,2021-03-01,2021-03-31,Q22e,without_children,37
366-730 days (1-2 years),38,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,1
366-730 days (1-2 years),38,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
366-730 days (1-2 years),38,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
731 days or more,62,all_persons,2021-03-01,2021-03-31,Q22e,without_children,51
731 days or more,62,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,11
731 days or more,62,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
731 days or more,62,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
Total (persons moved into housing),342,all_persons,2021-03-01,2021-03-31,Q22e,without_children,262
Total (persons moved into housing),342,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,80
Total (persons moved into housing),342,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
Total (persons moved into housing),342,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
Not yet moved into housing,33,all_persons,2021-03-01,2021-03-31,Q22e,without_children,20
Not yet moved into housing,33,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,13
Not yet moved into housing,33,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
Not yet moved into housing,33,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
Data not collected,19,all_persons,2021-03-01,2021-03-31,Q22e,without_children,14
Data not collected,19,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,5
Data not collected,19,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
Data not collected,19,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
Total persons,394,all_persons,2021-03-01,2021-03-31,Q22e,without_children,296
Total persons,394,all_persons,2021-03-01,2021-03-31,Q22e,with_children_and_adults,98
Total persons,394,all_persons,2021-03-01,2021-03-31,Q22e,with_only_children,0
Total persons,394,all_persons,2021-03-01,2021-03-31,Q22e,unknown_household_type,0
7 days or less,93,all_persons,2021-04-01,2021-04-30,Q22e,without_children,64
7 days or less,93,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,29
7 days or less,93,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
7 days or less,93,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
8 to 14 days,10,all_persons,2021-04-01,2021-04-30,Q22e,without_children,10
8 to 14 days,10,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,0
8 to 14 days,10,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
8 to 14 days,10,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
15 to 21 days,11,all_persons,2021-04-01,2021-04-30,Q22e,without_children,11
15 to 21 days,11,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,0
15 to 21 days,11,all_persons,2021-04-01,2021-04-30,Q22e,with_only_children,0
15 to 21 days,11,all_persons,2021-04-01,2021-04-30,Q22e,unknown_household_type,0
22 to 30 days,5,all_persons,2021-04-01,2021-04-30,Q22e,without_children,3
22 to 30 days,5,all_persons,2021-04-01,2021-04-30,Q22e,with_children_and_adults,2
