non_cash_benefits,population,start_date,end_date,question,status,count
TANF Child Care Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_start,1
Other Source,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-10-01,2020-10-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-11-01,2020-11-30,Q25h,benefit_at_start,15
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-11-01,2020-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-11-01,2020-11-30,Q25h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-11-01,2020-11-30,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-11-01,2020-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-11-01,2020-11-30,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_start,1
Other Source,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-11-01,2020-11-30,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-12-01,2020-12-31,Q25h,benefit_at_start,14
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-12-01,2020-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2020-12-01,2020-12-31,Q25h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-12-01,2020-12-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-12-01,2020-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2020-12-01,2020-12-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_start,1
Other Source,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2020-12-01,2020-12-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-01-01,2021-01-31,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-01-01,2021-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-01-01,2021-01-31,Q25h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-01-01,2021-01-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-01-01,2021-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-01-01,2021-01-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_start,1
Other Source,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-01-01,2021-01-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-02-01,2021-02-28,Q25h,benefit_at_start,9
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-02-01,2021-02-28,Q25h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-02-01,2021-02-28,Q25h,benefit_at_exit_for_leavers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-02-01,2021-02-28,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-02-01,2021-02-28,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-02-01,2021-02-28,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_start,1
Other Source,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-02-01,2021-02-28,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-03-01,2021-03-31,Q25h,benefit_at_start,11
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-03-01,2021-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-03-01,2021-03-31,Q25h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-03-01,2021-03-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-03-01,2021-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-03-01,2021-03-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_start,1
Other Source,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-03-01,2021-03-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-04-01,2021-04-30,Q25h,benefit_at_start,11
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-04-01,2021-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-04-01,2021-04-30,Q25h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-04-01,2021-04-30,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-04-01,2021-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-04-01,2021-04-30,Q25h,benefit_at_exit_for_leavers,1
TANF Child Care Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_start,1
Other Source,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-04-01,2021-04-30,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-05-01,2021-05-31,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-05-01,2021-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,4
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-05-01,2021-05-31,Q25h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-05-01,2021-05-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-05-01,2021-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-05-01,2021-05-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_start,1
Other Source,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-05-01,2021-05-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-06-01,2021-06-30,Q25h,benefit_at_start,14
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-06-01,2021-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-06-01,2021-06-30,Q25h,benefit_at_exit_for_leavers,5
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-06-01,2021-06-30,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-06-01,2021-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-06-01,2021-06-30,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_start,1
Other Source,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-06-01,2021-06-30,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-07-01,2021-07-31,Q25h,benefit_at_start,14
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-07-01,2021-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-07-01,2021-07-31,Q25h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-07-01,2021-07-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-07-01,2021-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-07-01,2021-07-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_start,1
Other Source,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-07-01,2021-07-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-08-01,2021-08-31,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-08-01,2021-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-08-01,2021-08-31,Q25h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-08-01,2021-08-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-08-01,2021-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-08-01,2021-08-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_start,1
Other Source,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-08-01,2021-08-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-09-01,2021-09-30,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-09-01,2021-09-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-09-01,2021-09-30,Q25h,benefit_at_exit_for_leavers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-09-01,2021-09-30,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-09-01,2021-09-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-09-01,2021-09-30,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_start,1
Other Source,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-09-01,2021-09-30,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-10-01,2021-10-31,Q25h,benefit_at_start,12
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-10-01,2021-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-10-01,2021-10-31,Q25h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-10-01,2021-10-31,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-10-01,2021-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-10-01,2021-10-31,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_start,0
Other TANF-Funded Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_start,1
Other Source,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-10-01,2021-10-31,Q25h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-11-01,2021-11-30,Q25h,benefit_at_start,16
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-11-01,2021-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,5
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),veterans,2021-11-01,2021-11-30,Q25h,benefit_at_exit_for_leavers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-11-01,2021-11-30,Q25h,benefit_at_start,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-11-01,2021-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",veterans,2021-11-01,2021-11-30,Q25h,benefit_at_exit_for_leavers,0
TANF Child Care Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_start,0
TANF Child Care Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_exit_for_leavers,0
TANF Transportation Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_start,0
TANF Transportation Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_start,1
Other TANF-Funded Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_exit_for_leavers,0
Other Source,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_start,1
Other Source,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_latest_annual_assessment_for_stayers,1
Other Source,veterans,2021-11-01,2021-11-30,Q25h,benefit_at_exit_for_leavers,0
