persons_served,total,population,start_date,end_date,question,household_type,count
Children,194,all_persons,2018-09-01,2018-09-30,Q7a,with_only_children,15
Children,194,all_persons,2018-09-01,2018-09-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-09-01,2018-09-30,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q7a,without_children,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2018-09-01,2018-09-30,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,149,all_persons,2018-09-01,2018-09-30,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,149,all_persons,2018-09-01,2018-09-30,Q7a,with_children_and_adults,63
For PSH and RRH - the total persons served who moved into housing,149,all_persons,2018-09-01,2018-09-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,149,all_persons,2018-09-01,2018-09-30,Q7a,unknown_household_type,0
Adults,395,all_persons,2018-10-01,2018-10-31,Q7a,without_children,257
Adults,395,all_persons,2018-10-01,2018-10-31,Q7a,with_children_and_adults,138
Adults,395,all_persons,2018-10-01,2018-10-31,Q7a,with_only_children,0
Adults,395,all_persons,2018-10-01,2018-10-31,Q7a,unknown_household_type,0
Children,222,all_persons,2018-10-01,2018-10-31,Q7a,without_children,0
Children,222,all_persons,2018-10-01,2018-10-31,Q7a,with_children_and_adults,207
Children,222,all_persons,2018-10-01,2018-10-31,Q7a,with_only_children,15
Children,222,all_persons,2018-10-01,2018-10-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-10-01,2018-10-31,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q7a,without_children,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2018-10-01,2018-10-31,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2018-10-01,2018-10-31,Q7a,without_children,85
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2018-10-01,2018-10-31,Q7a,with_children_and_adults,57
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2018-10-01,2018-10-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2018-10-01,2018-10-31,Q7a,unknown_household_type,0
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,without_children,319
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,130
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
Adults,449,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,without_children,0
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,202
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,12
Children,214,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,without_children,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,without_children,90
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,with_children_and_adults,79
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,169,all_persons,2018-11-01,2018-11-30,Q7a,unknown_household_type,0
Adults,536,all_persons,2018-12-01,2018-12-31,Q7a,without_children,399
Adults,536,all_persons,2018-12-01,2018-12-31,Q7a,with_children_and_adults,137
Adults,536,all_persons,2018-12-01,2018-12-31,Q7a,with_only_children,0
Adults,536,all_persons,2018-12-01,2018-12-31,Q7a,unknown_household_type,0
Children,225,all_persons,2018-12-01,2018-12-31,Q7a,without_children,0
Children,225,all_persons,2018-12-01,2018-12-31,Q7a,with_children_and_adults,216
Children,225,all_persons,2018-12-01,2018-12-31,Q7a,with_only_children,9
Children,225,all_persons,2018-12-01,2018-12-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2018-12-01,2018-12-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-12-01,2018-12-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2018-12-01,2018-12-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2018-12-01,2018-12-31,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q7a,without_children,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2018-12-01,2018-12-31,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2018-12-01,2018-12-31,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2018-12-01,2018-12-31,Q7a,with_children_and_adults,84
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2018-12-01,2018-12-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2018-12-01,2018-12-31,Q7a,unknown_household_type,0
Adults,649,all_persons,2019-01-01,2019-01-31,Q7a,without_children,513
Adults,649,all_persons,2019-01-01,2019-01-31,Q7a,with_children_and_adults,136
Adults,649,all_persons,2019-01-01,2019-01-31,Q7a,with_only_children,0
Adults,649,all_persons,2019-01-01,2019-01-31,Q7a,unknown_household_type,0
Children,224,all_persons,2019-01-01,2019-01-31,Q7a,without_children,0
Children,224,all_persons,2019-01-01,2019-01-31,Q7a,with_children_and_adults,211
Children,224,all_persons,2019-01-01,2019-01-31,Q7a,with_only_children,13
Children,224,all_persons,2019-01-01,2019-01-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-01-01,2019-01-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-01-01,2019-01-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-01-01,2019-01-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-01-01,2019-01-31,Q7a,unknown_household_type,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q7a,without_children,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q7a,with_children_and_adults,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q7a,with_only_children,0
Data Not Collected,1,all_persons,2019-01-01,2019-01-31,Q7a,unknown_household_type,1
For PSH and RRH - the total persons served who moved into housing,184,all_persons,2019-01-01,2019-01-31,Q7a,without_children,83
For PSH and RRH - the total persons served who moved into housing,184,all_persons,2019-01-01,2019-01-31,Q7a,with_children_and_adults,101
For PSH and RRH - the total persons served who moved into housing,184,all_persons,2019-01-01,2019-01-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,184,all_persons,2019-01-01,2019-01-31,Q7a,unknown_household_type,0
Adults,727,all_persons,2019-02-01,2019-02-28,Q7a,without_children,584
Adults,727,all_persons,2019-02-01,2019-02-28,Q7a,with_children_and_adults,142
Adults,727,all_persons,2019-02-01,2019-02-28,Q7a,with_only_children,0
Adults,727,all_persons,2019-02-01,2019-02-28,Q7a,unknown_household_type,1
Children,224,all_persons,2019-02-01,2019-02-28,Q7a,without_children,0
Children,224,all_persons,2019-02-01,2019-02-28,Q7a,with_children_and_adults,210
Children,224,all_persons,2019-02-01,2019-02-28,Q7a,with_only_children,14
Children,224,all_persons,2019-02-01,2019-02-28,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-02-01,2019-02-28,Q7a,unknown_household_type,0
Data Not Collected,4,all_persons,2019-02-01,2019-02-28,Q7a,without_children,0
Data Not Collected,4,all_persons,2019-02-01,2019-02-28,Q7a,with_children_and_adults,0
Data Not Collected,4,all_persons,2019-02-01,2019-02-28,Q7a,with_only_children,0
Data Not Collected,4,all_persons,2019-02-01,2019-02-28,Q7a,unknown_household_type,4
For PSH and RRH - the total persons served who moved into housing,190,all_persons,2019-02-01,2019-02-28,Q7a,without_children,86
For PSH and RRH - the total persons served who moved into housing,190,all_persons,2019-02-01,2019-02-28,Q7a,with_children_and_adults,104
For PSH and RRH - the total persons served who moved into housing,190,all_persons,2019-02-01,2019-02-28,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,190,all_persons,2019-02-01,2019-02-28,Q7a,unknown_household_type,0
Adults,707,all_persons,2019-03-01,2019-03-31,Q7a,without_children,571
Adults,707,all_persons,2019-03-01,2019-03-31,Q7a,with_children_and_adults,134
Adults,707,all_persons,2019-03-01,2019-03-31,Q7a,with_only_children,0
Adults,707,all_persons,2019-03-01,2019-03-31,Q7a,unknown_household_type,2
Children,197,all_persons,2019-03-01,2019-03-31,Q7a,without_children,0
Children,197,all_persons,2019-03-01,2019-03-31,Q7a,with_children_and_adults,186
Children,197,all_persons,2019-03-01,2019-03-31,Q7a,with_only_children,11
Children,197,all_persons,2019-03-01,2019-03-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-03-01,2019-03-31,Q7a,unknown_household_type,0
Data Not Collected,6,all_persons,2019-03-01,2019-03-31,Q7a,without_children,0
Data Not Collected,6,all_persons,2019-03-01,2019-03-31,Q7a,with_children_and_adults,0
Data Not Collected,6,all_persons,2019-03-01,2019-03-31,Q7a,with_only_children,0
Data Not Collected,6,all_persons,2019-03-01,2019-03-31,Q7a,unknown_household_type,6
For PSH and RRH - the total persons served who moved into housing,175,all_persons,2019-03-01,2019-03-31,Q7a,without_children,88
For PSH and RRH - the total persons served who moved into housing,175,all_persons,2019-03-01,2019-03-31,Q7a,with_children_and_adults,87
For PSH and RRH - the total persons served who moved into housing,175,all_persons,2019-03-01,2019-03-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,175,all_persons,2019-03-01,2019-03-31,Q7a,unknown_household_type,0
Adults,724,all_persons,2019-04-01,2019-04-30,Q7a,without_children,594
Adults,724,all_persons,2019-04-01,2019-04-30,Q7a,with_children_and_adults,128
Adults,724,all_persons,2019-04-01,2019-04-30,Q7a,with_only_children,0
Adults,724,all_persons,2019-04-01,2019-04-30,Q7a,unknown_household_type,2
Children,189,all_persons,2019-04-01,2019-04-30,Q7a,without_children,0
Children,189,all_persons,2019-04-01,2019-04-30,Q7a,with_children_and_adults,178
Children,189,all_persons,2019-04-01,2019-04-30,Q7a,with_only_children,11
Children,189,all_persons,2019-04-01,2019-04-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-04-01,2019-04-30,Q7a,unknown_household_type,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q7a,without_children,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q7a,with_children_and_adults,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q7a,with_only_children,0
Data Not Collected,6,all_persons,2019-04-01,2019-04-30,Q7a,unknown_household_type,6
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2019-04-01,2019-04-30,Q7a,without_children,81
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2019-04-01,2019-04-30,Q7a,with_children_and_adults,89
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2019-04-01,2019-04-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,170,all_persons,2019-04-01,2019-04-30,Q7a,unknown_household_type,0
Adults,712,all_persons,2019-05-01,2019-05-31,Q7a,without_children,571
Adults,712,all_persons,2019-05-01,2019-05-31,Q7a,with_children_and_adults,139
Adults,712,all_persons,2019-05-01,2019-05-31,Q7a,with_only_children,0
Adults,712,all_persons,2019-05-01,2019-05-31,Q7a,unknown_household_type,2
Children,220,all_persons,2019-05-01,2019-05-31,Q7a,without_children,0
Children,220,all_persons,2019-05-01,2019-05-31,Q7a,with_children_and_adults,206
Children,220,all_persons,2019-05-01,2019-05-31,Q7a,with_only_children,14
Children,220,all_persons,2019-05-01,2019-05-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-05-01,2019-05-31,Q7a,unknown_household_type,0
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q7a,without_children,0
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q7a,with_children_and_adults,0
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q7a,with_only_children,0
Data Not Collected,6,all_persons,2019-05-01,2019-05-31,Q7a,unknown_household_type,6
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-05-01,2019-05-31,Q7a,without_children,82
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-05-01,2019-05-31,Q7a,with_children_and_adults,71
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-05-01,2019-05-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-05-01,2019-05-31,Q7a,unknown_household_type,0
Adults,709,all_persons,2019-06-01,2019-06-30,Q7a,without_children,568
Adults,709,all_persons,2019-06-01,2019-06-30,Q7a,with_children_and_adults,141
Adults,709,all_persons,2019-06-01,2019-06-30,Q7a,with_only_children,0
Adults,709,all_persons,2019-06-01,2019-06-30,Q7a,unknown_household_type,0
Children,212,all_persons,2019-06-01,2019-06-30,Q7a,without_children,0
Children,212,all_persons,2019-06-01,2019-06-30,Q7a,with_children_and_adults,198
Children,212,all_persons,2019-06-01,2019-06-30,Q7a,with_only_children,14
Children,212,all_persons,2019-06-01,2019-06-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,0,all_persons,2019-06-01,2019-06-30,Q7a,unknown_household_type,0
Data Not Collected,4,all_persons,2019-06-01,2019-06-30,Q7a,without_children,0
Data Not Collected,4,all_persons,2019-06-01,2019-06-30,Q7a,with_children_and_adults,0
Data Not Collected,4,all_persons,2019-06-01,2019-06-30,Q7a,with_only_children,0
Data Not Collected,4,all_persons,2019-06-01,2019-06-30,Q7a,unknown_household_type,4
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-06-01,2019-06-30,Q7a,without_children,79
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-06-01,2019-06-30,Q7a,with_children_and_adults,74
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-06-01,2019-06-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,153,all_persons,2019-06-01,2019-06-30,Q7a,unknown_household_type,0
Adults,796,all_persons,2019-07-01,2019-07-31,Q7a,without_children,600
Adults,796,all_persons,2019-07-01,2019-07-31,Q7a,with_children_and_adults,195
Adults,796,all_persons,2019-07-01,2019-07-31,Q7a,with_only_children,0
Adults,796,all_persons,2019-07-01,2019-07-31,Q7a,unknown_household_type,1
Children,288,all_persons,2019-07-01,2019-07-31,Q7a,without_children,0
Children,288,all_persons,2019-07-01,2019-07-31,Q7a,with_children_and_adults,273
Children,288,all_persons,2019-07-01,2019-07-31,Q7a,with_only_children,15
Children,288,all_persons,2019-07-01,2019-07-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-07-01,2019-07-31,Q7a,unknown_household_type,1
Data Not Collected,4,all_persons,2019-07-01,2019-07-31,Q7a,without_children,0
Data Not Collected,4,all_persons,2019-07-01,2019-07-31,Q7a,with_children_and_adults,0
Data Not Collected,4,all_persons,2019-07-01,2019-07-31,Q7a,with_only_children,0
Data Not Collected,4,all_persons,2019-07-01,2019-07-31,Q7a,unknown_household_type,4
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2019-07-01,2019-07-31,Q7a,without_children,82
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2019-07-01,2019-07-31,Q7a,with_children_and_adults,59
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2019-07-01,2019-07-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,141,all_persons,2019-07-01,2019-07-31,Q7a,unknown_household_type,0
Adults,821,all_persons,2019-08-01,2019-08-31,Q7a,without_children,579
Adults,821,all_persons,2019-08-01,2019-08-31,Q7a,with_children_and_adults,241
Adults,821,all_persons,2019-08-01,2019-08-31,Q7a,with_only_children,0
Adults,821,all_persons,2019-08-01,2019-08-31,Q7a,unknown_household_type,1
Children,365,all_persons,2019-08-01,2019-08-31,Q7a,without_children,0
Children,365,all_persons,2019-08-01,2019-08-31,Q7a,with_children_and_adults,350
Children,365,all_persons,2019-08-01,2019-08-31,Q7a,with_only_children,15
Children,365,all_persons,2019-08-01,2019-08-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-08-01,2019-08-31,Q7a,unknown_household_type,1
Data Not Collected,4,all_persons,2019-08-01,2019-08-31,Q7a,without_children,0
Data Not Collected,4,all_persons,2019-08-01,2019-08-31,Q7a,with_children_and_adults,0
Data Not Collected,4,all_persons,2019-08-01,2019-08-31,Q7a,with_only_children,0
Data Not Collected,4,all_persons,2019-08-01,2019-08-31,Q7a,unknown_household_type,4
For PSH and RRH - the total persons served who moved into housing,154,all_persons,2019-08-01,2019-08-31,Q7a,without_children,88
For PSH and RRH - the total persons served who moved into housing,154,all_persons,2019-08-01,2019-08-31,Q7a,with_children_and_adults,66
For PSH and RRH - the total persons served who moved into housing,154,all_persons,2019-08-01,2019-08-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,154,all_persons,2019-08-01,2019-08-31,Q7a,unknown_household_type,0
Adults,820,all_persons,2019-09-01,2019-09-30,Q7a,without_children,603
Adults,820,all_persons,2019-09-01,2019-09-30,Q7a,with_children_and_adults,216
Adults,820,all_persons,2019-09-01,2019-09-30,Q7a,with_only_children,0
Adults,820,all_persons,2019-09-01,2019-09-30,Q7a,unknown_household_type,1
Children,334,all_persons,2019-09-01,2019-09-30,Q7a,without_children,0
Children,334,all_persons,2019-09-01,2019-09-30,Q7a,with_children_and_adults,319
Children,334,all_persons,2019-09-01,2019-09-30,Q7a,with_only_children,15
Children,334,all_persons,2019-09-01,2019-09-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-09-01,2019-09-30,Q7a,unknown_household_type,1
Data Not Collected,4,all_persons,2019-09-01,2019-09-30,Q7a,without_children,0
Data Not Collected,4,all_persons,2019-09-01,2019-09-30,Q7a,with_children_and_adults,0
Data Not Collected,4,all_persons,2019-09-01,2019-09-30,Q7a,with_only_children,0
Data Not Collected,4,all_persons,2019-09-01,2019-09-30,Q7a,unknown_household_type,4
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2019-09-01,2019-09-30,Q7a,without_children,89
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2019-09-01,2019-09-30,Q7a,with_children_and_adults,61
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2019-09-01,2019-09-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,150,all_persons,2019-09-01,2019-09-30,Q7a,unknown_household_type,0
Adults,844,all_persons,2019-10-01,2019-10-31,Q7a,without_children,635
Adults,844,all_persons,2019-10-01,2019-10-31,Q7a,with_children_and_adults,204
Adults,844,all_persons,2019-10-01,2019-10-31,Q7a,with_only_children,0
Adults,844,all_persons,2019-10-01,2019-10-31,Q7a,unknown_household_type,5
Children,319,all_persons,2019-10-01,2019-10-31,Q7a,without_children,0
Children,319,all_persons,2019-10-01,2019-10-31,Q7a,with_children_and_adults,304
Children,319,all_persons,2019-10-01,2019-10-31,Q7a,with_only_children,15
Children,319,all_persons,2019-10-01,2019-10-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-10-01,2019-10-31,Q7a,unknown_household_type,1
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q7a,without_children,0
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q7a,with_children_and_adults,0
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q7a,with_only_children,0
Data Not Collected,9,all_persons,2019-10-01,2019-10-31,Q7a,unknown_household_type,9
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2019-10-01,2019-10-31,Q7a,without_children,84
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2019-10-01,2019-10-31,Q7a,with_children_and_adults,58
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2019-10-01,2019-10-31,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,142,all_persons,2019-10-01,2019-10-31,Q7a,unknown_household_type,0
Adults,865,all_persons,2019-11-01,2019-11-30,Q7a,without_children,666
Adults,865,all_persons,2019-11-01,2019-11-30,Q7a,with_children_and_adults,195
Adults,865,all_persons,2019-11-01,2019-11-30,Q7a,with_only_children,0
Adults,865,all_persons,2019-11-01,2019-11-30,Q7a,unknown_household_type,4
Children,325,all_persons,2019-11-01,2019-11-30,Q7a,without_children,0
Children,325,all_persons,2019-11-01,2019-11-30,Q7a,with_children_and_adults,309
Children,325,all_persons,2019-11-01,2019-11-30,Q7a,with_only_children,16
Children,325,all_persons,2019-11-01,2019-11-30,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-11-01,2019-11-30,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2019-11-01,2019-11-30,Q7a,without_children,0
Data Not Collected,8,all_persons,2019-11-01,2019-11-30,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2019-11-01,2019-11-30,Q7a,with_only_children,0
Data Not Collected,8,all_persons,2019-11-01,2019-11-30,Q7a,unknown_household_type,8
For PSH and RRH - the total persons served who moved into housing,132,all_persons,2019-11-01,2019-11-30,Q7a,without_children,81
For PSH and RRH - the total persons served who moved into housing,132,all_persons,2019-11-01,2019-11-30,Q7a,with_children_and_adults,51
For PSH and RRH - the total persons served who moved into housing,132,all_persons,2019-11-01,2019-11-30,Q7a,with_only_children,0
For PSH and RRH - the total persons served who moved into housing,132,all_persons,2019-11-01,2019-11-30,Q7a,unknown_household_type,0
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,without_children,669
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,218
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
Adults,891,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,4
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,without_children,0
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,313
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,15
Children,328,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,without_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
Client Doesn't Know/Client Refused,1,all_persons,2019-12-01,2019-12-31,Q7a,unknown_household_type,1
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,without_children,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,with_children_and_adults,0
Data Not Collected,8,all_persons,2019-12-01,2019-12-31,Q7a,with_only_children,0
