non_cash_benefits,population,start_date,end_date,question,status,count
TANF Transportation Services,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2020-09-01,2020-09-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_start,63
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_exit_for_leavers,5
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_start,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_exit_for_leavers,1
TANF Child Care Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2020-10-01,2020-10-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_start,75
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_exit_for_leavers,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2020-11-01,2020-11-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_start,76
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_exit_for_leavers,12
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2020-12-01,2020-12-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_start,77
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,19
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_exit_for_leavers,9
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-01-01,2021-01-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_start,76
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,20
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_exit_for_leavers,13
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-02-01,2021-02-28,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_start,77
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_exit_for_leavers,11
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-03-01,2021-03-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_start,70
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_exit_for_leavers,11
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_start,4
Other Source,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-04-01,2021-04-30,Q26h,benefit_at_exit_for_leavers,1
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_start,66
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_exit_for_leavers,4
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-05-01,2021-05-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_start,68
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_exit_for_leavers,14
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_exit_for_leavers,1
TANF Child Care Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_start,3
Other Source,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-06-01,2021-06-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_start,63
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,22
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_exit_for_leavers,9
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,1
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-07-01,2021-07-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_start,61
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,24
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_exit_for_leavers,7
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Child Care Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-08-01,2021-08-31,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_start,77
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,24
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_exit_for_leavers,7
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_start,3
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,2
"Special Supplemental Nutrition Program for Women, Infants, and Children (WIC)",chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_exit_for_leavers,1
TANF Child Care Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_start,0
TANF Child Care Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Child Care Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_exit_for_leavers,0
TANF Transportation Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_start,0
TANF Transportation Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
TANF Transportation Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_exit_for_leavers,0
Other TANF-Funded Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_start,0
Other TANF-Funded Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,0
Other TANF-Funded Services,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_exit_for_leavers,0
Other Source,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_start,2
Other Source,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_latest_annual_assessment_for_stayers,4
Other Source,chronically_homeless,2021-09-01,2021-09-30,Q26h,benefit_at_exit_for_leavers,0
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-10-01,2021-10-31,Q26h,benefit_at_start,83
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-10-01,2021-10-31,Q26h,benefit_at_latest_annual_assessment_for_stayers,24
Supplemental Nutrition Assistance Program (SNAP) (Previously known as Food Stamps),chronically_homeless,2021-10-01,2021-10-31,Q26h,benefit_at_exit_for_leavers,13
